Section,Sentiment,Score
und V ielfalt der Geschlechter  .............. 101Linker Feminismus  – Zeit für ein  ,neutral,0.9999899864196777
"selbstbestimmtes, sicheres und  ",positive,0.9150031805038452
gerechtes Leben  ................................ 101,positive,0.9919136762619019
(Sorge-)Arbeit und Zeit umverteilen  ............. 102,neutral,0.9958160519599915
Niemals am Leben sparen – keine  Kürzungen ,neutral,0.9844093918800354
zulasten von Frauen und Familien  ............... 103,neutral,0.9997053742408752
Gewalt an Frauen beenden  ...................... 104,neutral,0.9854407906532288
Unser Feminismus: Solidarisch ,negative,0.9701321125030518
und international  ................................ 105,neutral,0.9036221504211426
Reproduktive Gerechtigkeit:  ,negative,0.9731948971748352
Freie Entscheidung für ein Leben  ,neutral,0.9854551553726196
mit und ohne Kinder für alle ..................... 106,positive,0.9609606266021729
Für körperliche und sexuelle  ,neutral,0.995963454246521
Selbst bestimmung und Gleichstellung  ,neutral,0.9989796280860901
aller Lebensweisen  .............................. 106,positive,0.8961972594261169
Offensiv und sozial für LSBTIQA*  ............... 107,neutral,0.9958123564720154
Queere Communitys stärken:   ,positive,0.38566720485687256
Rettungsschirm  ,negative,0.8991539478302002
gegen die Coronafolgen  ......................... 107,neutral,0.9998395442962646
Gegen Armut  ,negative,0.9952331185340881
und soziale Ausgrenzung  ........................ 107,neutral,0.9967222809791565
Diskriminierung bekämpfen  ..................... 108,neutral,0.4840036630630493
Selbstbestimmt leben  ,neutral,0.4833698868751526
in einer inklusiven und barrierefreien  ,neutral,0.9880556464195251
Gesellschaft  .................................. 110,neutral,0.9701806902885437
Eine solidarische  ,neutral,0.9694785475730896
Einwanderungsgesellschaft  ................ 112,neutral,0.9999293088912964
Unsere Agenda gegen Rassismus:   ,negative,0.7447682023048401
Soziale Offensive und  ,neutral,0.9833105802536011
gleiche Rechte für alle  .......................... 113,negative,0.9973415732383728
Menschlichkeit verteidigen:  ,neutral,0.9841193556785583
"Menschen retten, Fluchtwege frei machen, ",neutral,0.9998036026954651
Fluchtursachen  bekämpfen  ..................... 115,neutral,0.9999853372573853
Die Demokratie stärken  ..................... 117,neutral,0.9998782873153687
Rechten Terror und Gewalt stoppen  ............ 117,neutral,0.9961909055709839
Die Rechte von Minderheiten stärken ........... 119,neutral,0.999962329864502
Sicherheit für alle statt  ,positive,0.9552573561668396
Über  wachungsstaat  ............................ 119,neutral,0.9999299049377441
Polizei im Rechtsstaat  .......................... 121,neutral,0.9977743029594421
Unabhängigkeit der Politik sichern  ............. 123,neutral,0.9999823570251465
Die Demokratie demokratisieren!  .............. 123,neutral,0.9999442100524902
Bürgerschaftliches Engagement  ,neutral,0.9926847219467163
besser unterstützen  ............................ 124,positive,0.9580903649330139
"Kultur: Krisenfest, vielfältig  ",neutral,0.9951320886611938
und für alle zugänglich  ...................... 125,positive,0.9306521415710449
"Medienvielfalt,  ",positive,0.9594926238059998
unabhängigen  Journalismus   ,neutral,0.9653522372245789
und Pressefreiheit stärken  ..................... 128Wir verteidigen die Freiheit zur und  ,neutral,0.9994372725486755
von der Religion und die Trennung  ,neutral,0.9999783039093018
von Staat und Kirche  ............................ 130,neutral,0.9999502897262573
Sport ist kein Luxus  ............................. 131,negative,0.9863021373748779
Schluss mit der Kriminalisierung  ,neutral,0.9702911972999573
der Drogen  ...................................... 131,neutral,0.8901205062866211
Ohne Frieden ist alles nichts:  ,neutral,0.9489122033119202
Für Frieden und Abrüstung.  ,neutral,0.9969747066497803
Waffenexporte verbieten  ................... 133,neutral,0.995750904083252
Keine Auslandseinsätze der  ,neutral,0.9785251021385193
 Bundeswehr  .................................... 134,neutral,0.9649174213409424
Bundeswehr abrüsten statt auf  rüsten  –  ,neutral,0.6303742527961731
Keine Bundeswehr als weltweite  ,negative,0.7086549401283264
Einsatzarmee  ................................... 134,neutral,0.9961764812469482
Rüstungsexporte stoppen:  ,neutral,0.9364761710166931
Kein Geschäft mit dem Krieg!  ................... 135,neutral,0.9949672818183899
Keine Drohnen für den Krieg  .................... 136,neutral,0.9998903274536133
Für eine atomwaffenfreie Welt  .................. 137,neutral,0.9998617172241211
Kooperation statt Konfrontation:  ,neutral,0.989861011505127
Für ein inklusives Sicherheitssystem  ........... 137,neutral,0.9955500364303589
Zivile Konfliktbearbeitung  ,neutral,0.9706758856773376
und Krisenprävention   ........................... 138,neutral,0.9997578263282776
Soziale Gerechtigkeit weltweit  ............. 139,neutral,0.9999771118164062
Sozialökologisch  ,neutral,0.9821034073829651
gerechte  Weltwirtschaft   ....................... 139,neutral,0.9978733062744141
Entwicklung durch Gerechtigkeit  ............... 142,neutral,0.9999741315841675
Klimagerechtigkeit global  ....................... 143,neutral,0.474952757358551
Gerechte Steuern weltweit  ..................... 144,neutral,0.9997373223304749
UN und internationale  ,neutral,0.9339112043380737
Zusammen  arbeit stärken  ....................... 144,neutral,0.999724805355072
Menschenrechte durchsetzen  .................. 145,neutral,0.9549888968467712
Für ein solidarisches Europa!  ............... 147,neutral,0.9999597072601318
Investieren statt  ,negative,0.9715438485145569
Zukunft blockieren!  ............................. 148,negative,0.9499008059501648
Europaweit: Reichtum von oben  ,neutral,0.7681475877761841
nach unten verteilen  ............................ 149,neutral,0.9963756203651428
Europäische Zentralbank  ,positive,0.9601301550865173
demo  kratisch kontrollieren  ,negative,0.9560800194740295
und sozial u  nd ökologisch nutzen   ............... 149,neutral,0.9999665021896362
Die Wirtschaft umbauen  ........................ 149,neutral,0.9999746084213257
Soziale Absicherung und Gute Arbeit  .......... 150,positive,0.939238965511322
Demokratie statt Herrschaft  ,neutral,0.9810053110122681
der Lobbyisten  .................................. 151,negative,0.9389224052429199
Menschenrechte  ,positive,0.6445546746253967
statt Festung Europa  ............................ 152,neutral,0.9979064464569092
Wie wir das Land verändern  ................ 153,neutral,0.9970799088478088
Stichwortverzeichnis  ........................... 1567Einführung,neutral,0.9999818801879883
Es kommt auf uns alle an.  ,neutral,0.5144999027252197
Es kommt auf dich an,neutral,0.9964534044265747
"Die Bundestagswahl entscheidet darüber, ",neutral,0.9995219707489014
wie unser aller Weg in den nächsten Jahren ,negative,0.9066253304481506
"aussehen wird. Wir treten dafür an, dass dei -",neutral,0.9998975992202759
"ne Sorgen, Wünsche und Träume in diesem ",neutral,0.9952749013900757
Land endlich ernst genommen werden.,neutral,0.9681328535079956
Wir stehen für eine Politik der Verlässlichkeit ,neutral,0.9946303367614746
"und der Ehrlichkeit, aber auch des Mutes – ",neutral,0.9999287128448486
wir wollen verändern. Die Coronakrise hat ,neutral,0.9829878807067871
die Ungerechtigkeiten des Kapitalismus ,neutral,0.9999152421951294
deutlich zutage treten lassen: während die ,neutral,0.9997403025627136
"einen um ihren Arbeitsplatz, die Bildung ",neutral,0.999975323677063
ihrer Kinder und die Gesundheit bangen ,neutral,0.9999734163284302
"mussten, steigerten große Konzerne ihre ",neutral,0.9999575614929199
Gewinne. Wir finden uns nicht mit diesen ,neutral,0.9071252346038818
"Verhältnissen ab und sind bereit, uns mit ",neutral,0.984154462814331
den Profiteur*innen anzulegen. ,neutral,0.990552544593811
Wir alle können gemeinsam Deutschland ,neutral,0.7268384099006653
 demo  kratischer und sozial gerechter ma -,neutral,0.9627925157546997
chen. Wir haben es zusammen in der Hand. ,neutral,0.9716414213180542
" Unsere Wirtschaft muss in Deutschland, ",neutral,0.977812647819519
" Europa und weltweit sozialer, demokrati -",neutral,0.9989995360374451
scher und umweltgerechter umgestaltet ,neutral,0.994776725769043
werden. Unsere Demokratie wird nur dann ,neutral,0.9829567670822144
"stärker, wenn alle Menschen an ihr teilha -",neutral,0.977840006351471
ben können. Unsere Zukunft kann nur dann ,neutral,0.9749234318733215
"eine solidarische sein, wenn wir anfangen, ",neutral,0.9683592915534973
sie im Hier und Heute zu gestalten. ,neutral,0.9999474287033081
Darum geht es bei dieser Wahl. Dafür kommt ,neutral,0.9936475157737732
es auf eine starke LINKE an. Du hast die Wahl. ,neutral,0.9769349098205566
"In unserem Programm zeigen wir, welche ",neutral,0.9872764945030212
"Vorschläge wir haben. Wir laden dich ein, ",neutral,0.9830599427223206
an der Veränderung mitzuwirken. Und es ist ,neutral,0.9993040561676025
ein Versprechen an dich: DIE  LINKE macht ,neutral,0.9990227222442627
"den Unterschied. Wir haben den Mut, die ",neutral,0.9986991882324219
notwendigen Veränderungen zu wagen.  ,positive,0.9634108543395996
"Für mehr Gerechtigkeit, für Frieden und ",neutral,0.9968864321708679
eine sichere Zukunft. Für dich. Mit dir. ,neutral,0.9919096827507019
Wir lassen niemanden zurück,neutral,0.9799627065658569
Wir lassen niemanden zurück. Es geht um ,neutral,0.9708357453346252
die Verwirklichung der sozialen und demo -,neutral,0.999987006187439
kratischen Grundrechte und der Menschen -,neutral,0.9978951215744019
"würde aller. Es geht um alle Menschen, ",neutral,0.9936962723731995
"um ihre Träume und ihr Recht auf ein gutes Leben, um die Verwirklichung des alten ",neutral,0.9999892711639404
Menschheitstraums einer Welt des Friedens ,neutral,0.9996083378791809
"und der sozialen Gerechtigkeit, für den so ",neutral,0.9996691942214966
viele gekämpft haben und kämpfen. Wir ,neutral,0.983761727809906
wollen Sicherheit und Zukunft für alle unsere  ,neutral,0.8872205018997192
"Mitmenschen, denen angst und bange wird, ",neutral,0.9982737302780151
"wenn sie an den Lohn, die Miete, die Strom -",neutral,0.9883615374565125
rechnung oder an das Alter denken. Wir ,neutral,0.9995589852333069
wollen Vertrauen und soziale Sicherheit für ,neutral,0.9885349869728088
"alle, die seit langem übersehen, missachtet ",negative,0.7752087116241455
"und verletzt werden, weil ihre Sorgen und ",neutral,0.9999655485153198
Nöte zu wenig zählen.,negative,0.9732996821403503
"Wir bestehen darauf, dass sich die Dinge ",neutral,0.9987576007843018
"ändern, weil sie geändert werden können. ",negative,0.9584938883781433
Wir lassen niemanden zurück bei der Über -,neutral,0.9822797179222107
windung der Coronakrise. Wir wollen die ,neutral,0.9865648746490479
Gesellschaft und die Demokratie krisen -,neutral,0.9998261332511902
sicherer machen. Es geht uns um Gerechtig -,neutral,0.9712209105491638
keit und Geborgenheit. Menschen brauchen ,neutral,0.9924657344818115
wieder Anerkennung und sozialen Halt.  ,neutral,0.983995258808136
"Im Alltag, bei der Arbeit, in der Kommune ",neutral,0.9990572333335876
und in der Kultur! ,neutral,0.9998792409896851
Wir lassen niemanden zurück beim Umsteu -,neutral,0.9796807765960693
ern gegen die Klimakatastrophe. Der Klima -,negative,0.9825578331947327
wandel weist unverändert und beschleunigt ,neutral,0.9999589920043945
"darauf hin, dass die kapitalistische Wirt -",neutral,0.9999639987945557
schaftsweise mit Ressourcenverbrauch und ,negative,0.9660796523094177
"Schadstoffemissionen, mit nachhaltiger ",neutral,0.9881448745727539
"Erwärmung des Weltklimas, mit unheilbarer ",neutral,0.9994394183158875
Gefährdung der Artenvielfalt und der ge -,neutral,0.9999897480010986
"samten Biosphäre verbunden ist, die schon ",neutral,0.9933911561965942
kurzfristig das Leben auf der Erde gefähr -,neutral,0.9981436729431152
"den können. Wir wollen eine Gesellschaft, ",neutral,0.9949890971183777
die für eine Wende zum Besseren – sozial ,neutral,0.9941896200180054
und solidarisch – gerüstet ist. Denn Wandel ,neutral,0.990772008895874
"braucht Hoffnung, dass er gelingen kann, ",neutral,0.992251455783844
dass alle mitmachen können und sich nie -,negative,0.45703840255737305
mand ausgeschlossen fühlt. Veränderung ,neutral,0.9758625030517578
braucht soziale Sicherheit in einer fried -,neutral,0.9843534827232361
lichen Welt. Veränderung braucht aber auch ,neutral,0.9889150261878967
Vertrauen. Dafür werben wir. Solidarisch ,neutral,0.9907147884368896
schaffen wir es.,neutral,0.5594080090522766
Was uns bewegt,positive,0.924936830997467
Seit über einem Jahr beherrscht die Corona -,neutral,0.9999873638153076
krise unseren Alltag. Die Menschen machen ,neutral,0.9970852732658386
sich Sorgen um ihre Liebsten und deren ,neutral,0.9999018907546997
"Gesundheit. 8Die Pandemie trifft zwar alle, aber sie ",neutral,0.9982298016548157
trifft nicht alle gleichermaßen. Millionen ,negative,0.9489247798919678
von Menschen arbeiten hart und viel – ,neutral,0.9969515800476074
und bekommen wenig dafür. Das gilt im ,neutral,0.9953912496566772
Besonderen in der Coronakrise. Von Armut ,neutral,0.9914870262145996
bedrohte Menschen tragen ein höheres ,neutral,0.99998939037323
"Risiko, Einkommen zu verlieren oder krank ",neutral,0.9979872703552246
zu werden. Noch schneller als zuvor ist die ,neutral,0.9799331426620483
soziale Ungleichheit zwischen dem globa -,neutral,0.9996941089630127
len Norden und Süden verschärft worden. ,neutral,0.998473584651947
Gestützt durch die private Verfügung über ,neutral,0.9999536275863647
Pharmapatente haben die zentralen Indus -,neutral,0.9999850988388062
triestaaten eine Art Impfnationalismus ,neutral,0.9999454021453857
gegenüber ökonomisch benachteiligten ,neutral,0.9826968908309937
Ländern hervorgebracht. ,neutral,0.9938338994979858
"Es geht uns um alle, die unter dieser Jahr -",negative,0.5632820725440979
"hundertkrise durch ein Virus leiden, aber ",neutral,0.9994595646858215
"es geht uns auch besonders um all jene, die  ",neutral,0.971368134021759
jetzt alles geben und nur sehr wenig bekom -,negative,0.9808654189109802
"men. Diejenigen, die den Laden zusam -",negative,0.9852414727210999
"menhalten und wenig verdienen, müssen ",neutral,0.9855853915214539
noch mehr arbeiten. Anerkennung muss ,neutral,0.994549572467804
sich auch auf dem Lohnzettel ausdrücken! ,neutral,0.9985604882240295
Das gilt genauso für Angestellte im Einzel -,neutral,0.9999727010726929
"handel, für Beschäftigte in der Gastrono -",neutral,0.9965749382972717
"mie, in Kitas und in der Sozialarbeit, für ",neutral,0.9998401403427124
"die Reinigungskräfte, für Zusteller*innen. ",negative,0.9523169994354248
Es geht aber auch um Kunst und Kultur. Es ,neutral,0.9999901056289673
"geht um all jene, die sich ihren Traum der ",neutral,0.9918860197067261
Selbstständigkeit zu erfüllen versuchen und ,neutral,0.9995893836021423
"Schwierigkeiten haben, über die Runden zu ",neutral,0.9996010661125183
kommen. Millionen wurden von dieser Jahr -,neutral,0.9999799728393555
hundertkrise getroffen und sie alle brau -,neutral,0.9984295964241028
chen jetzt ein sicheres Fundament und eine ,neutral,0.999849796295166
soziale Perspektive für ihre Existenzen und ,neutral,0.999976396560669
ihre Lebensträume. Wir müssen das ändern. ,neutral,0.9889156818389893
Das können wir nur gemeinsam erreichen. ,neutral,0.9918326139450073
"Seit über einem Jahr wissen die Menschen, ",neutral,0.9997323155403137
"was nötig wäre, um die Pandemie in den ",neutral,0.9798907041549683
"Griff zu bekommen, um Leben zu schützen ",neutral,0.9964359998703003
und die Rückkehr in den Alltag zu ermög -,neutral,0.9964771866798401
lichen. Aber die Bundesregierung hat ,neutral,0.9869281649589539
"dabei versagt, dieses Land aus der Krise ",neutral,0.9999911785125732
herauszuführen: bei der Impfstoffbeschaf -,neutral,0.9989547729492188
"fung, bei der Versorgung mit Tests, bei ",neutral,0.9883661866188049
den Wirtschaftshilfen. Die Große Koalition ,neutral,0.9999803304672241
"hat Großkonzernen geholfen, aber viele ",positive,0.8823224306106567
Menschen sind durch die Maschen der ,neutral,0.9998657703399658
Rettungsnetze gefallen. Die Kulturbranche ,neutral,0.9999778270721436
liegt am Boden. Die Regierung hat in der ,negative,0.9478455185890198
"Pandemiebekämpfung versagt, weil sie die ",neutral,0.9999240636825562
Profitinteressen der Wirtschaft über den Gesundheitsschutz gestellt hat. Sie hat ,neutral,0.9999760389328003
sogar einen Teil der Kosten der Pandemie ,neutral,0.9998094439506531
bereits auf die Beschäftigten abgewälzt. ,negative,0.7801381349563599
Die Versicherten der gesetzlichen Kranken -,neutral,0.9999808073043823
kassen tragen den Großteil der Kosten der ,neutral,0.9999822378158569
Gesundheitsversorgung in der Pandemie. ,neutral,0.9980713725090027
"Zwar war sie bestrebt, die Infektionszahlen ",neutral,0.99998939037323
"in einem Rahmen zu halten, der das kaputt -",neutral,0.9967536330223083
gesparte Gesundheitswesen nicht zusam -,neutral,0.9847140908241272
menbrechen lässt. Doch das Virus zirkuliert ,neutral,0.9997500777244568
"weiter, immer mehr Menschen erkranken ",neutral,0.9872878789901733
