Section,Sentiment,Score
"Wir haben die Grundrente, die Mindestausbildungsvergütung, die Brückenteilzeit und die Abschaffung des SoliZuschlags für niedrige und mittlere Einkommen durchgesetzt",neutral,0.9999912977218628
Bei der anstehenden Bundestagswahl geht es um Richtungsfragen,neutral,0.9999463558197021
"Es gibt die, die den Sozialstaat abbauen und Sozialleistungen kürzen wollen",neutral,0.9994319081306458
"Ihnen setzen wir das Konzept für einen Sozialstaat entgegen, der es allen ermöglicht, den Wandel zu meistern und kommenden Krisen zu trotzen",neutral,0.9999891519546509
"Denen, die gegen die Krise ansparen wollen und alle Lebensbereiche den Gesetzen des Marktes unterwerfen wollen, setzen wir zentrale Zukunftsmissionen mit konkreten Investitionsschwerpunkten entgegen",neutral,0.9999905824661255
"Für unser Streben nach mehr gegenseitigem Respekt in Deutschland, Europa und der Welt werben wir mit diesem Programm",neutral,0.9985694885253906
2.0,positive,0.8908984661102295
Eine lebenswerte Zukunft Wir sehen viel Gutes,neutral,0.9447561502456665
"Wir sehen auch vieles, das man besser machen kann",positive,0.981619119644165
"Wir sehen aber auch Entwicklungen, die geändert oder gestoppt werden müssen, um eine gute Zukunft möglich zu machen",neutral,0.9999806880950928
"Deshalb werden wir in der Welt von morgen unseren Wohlstand sichern, erhalten und ausbauen und zugleich das Klima und die Umwelt schützen",neutral,0.9999865293502808
"Wir werden ermöglichen, dass alle Bürgerinnen sicher leben und sich entfalten können",neutral,0.9999018907546997
"Viele Bürgerinnen haben den Eindruck, dass staatliches Handeln oft einem Reparaturbetrieb gleicht",neutral,0.9999898672103882
"Mal wird da an einer Schraube gedreht, mal an einer anderen",neutral,0.9846490025520325
Dieses politische “KleinKlein” überwinden wir,neutral,0.9997226595878601
Für uns geht es um die Bewältigung von Zukunftsaufgaben,neutral,0.9980853796005249
"Daher benennen wir vier Zukunftsmissionen, die für uns eine zentrale Bedeutung haben",neutral,0.9998675584793091
"Das gilt für den Kampf gegen den Klimawandel, für die Zukunft der Mobilität, für die Digitalisierung und für das Gesundheitssystem",neutral,0.9999909400939941
"Wir werden diese vier Zukunftsmissionen anpacken, um die Wirtschaft zu modernisieren, High-Tech in den Schlüsselbranchen zu fördern, unsere Lebensgrundlagen zu erhalten und die Arbeitsplätze der Zukunft zu schaffen",neutral,0.9996693134307861
Die Umsetzung dieser Missionen braucht ein hohes Niveau öffentlicher Investitionen und eine sozial-ökologisch ausgerichtete Wirtschaftsund Finanzpolitik,neutral,0.9999855756759644
"Wir werden diese Missionen im Zusammenwirken mit Gewerkschaften, Wissenschaft, Wirtschaft und Zivilgesellschaft voranbringen und den klimafreundlichen Infrastrukturausbau auf Grundlage eines neuen, gesamtgesellschaftlichen Infrastrukturkonsenses gestalten",neutral,0.9999909400939941
Darin zeigt sich unser Anspruch eines modernen und kooperativen Regierens,neutral,0.999983549118042
2.1,positive,0.566283643245697
Zukunftsmission I,negative,0.6793522238731384
"Klimaneutrales Deutschland Den Klimawandel zu stoppen, ist eine Menschheitsaufgabe",neutral,0.987923800945282
"Unsere Politik richtet sich nach dem Klimaabkommen von Paris: Wir müssen die globale Erderwärmung auf möglichst 1,5 Grad Celsius begrenzen",neutral,0.9978209733963013
"Darum haben wir uns zum Ziel gesetzt, in Deutschland bis spätestens 2045 komplett klimaneutral zu sein",neutral,0.9982801675796509
"Mit dem Klimaschutzgesetz haben wir dafür gesorgt, dass das Klimaabkommen konkret wird: Es bietet einen wirkungsvollen Kontrollmechanismus zur Erreichung der Klimaziele",neutral,0.9999898672103882
Dementsprechend werden wir im Einklang mit den europäischen Klimazielen unser Minderungsziel für 2030 deutlich (auf 65 %) anheben; auch für 2040 werden wir ein Minderungsziel festschreiben (88 %),neutral,0.9998527765274048
"Es kommt jetzt darauf an, die Ziele in praktische Politik umzusetzen",neutral,0.9999793767929077
Der Ausstieg aus der Atomenergie ist Ende nächsten Jahres bereits vollzogen,neutral,0.9999909400939941
Auch der Kohleausstieg ist beschlossene Sache,neutral,0.9999823570251465
"Dabei gilt, je schneller der Ausbau der Stromerzeugung aus erneuerbaren Energien erfolgt und je schneller die nötigen Stromleitungen und Verteilnetze gebaut werden, desto eher kann auf fossile Energieträger verzichtet werden",neutral,0.9999915361404419
"Wir haben in dieser Wahlperiode den Ausstieg aufs Gleis gesetzt und ihn mit umfassenden Strukturhilfen verbunden, die wir zügig umsetzen wollen",neutral,0.9973504543304443
Das sind historische Entscheidungen,neutral,0.999984860420227
"Unser Arbeitsmarkt hat eine starke industrielle Basis, die aus dem Umbau noch stärker hervorgehen kann – wenn wir gezielt in Infrastruktur und Innovationen investieren",neutral,0.9999821186065674
So wird unsere Zukunftsmission „klimaneutrales Deutschland“ zum Jobmotor,neutral,0.9998076558113098
"Auch werden wir – nicht nur im Rahmen unserer Klimapolitik – die Grundlagen dafür schaffen, dass alle bei der Bewältigung des Klimawandels mit anpacken können, alle von den Chancen profitieren und nicht diejenigen das Nachsehen haben, die den geringsten Einfluss auf ihre CO 2-Bilanz haben",neutral,0.9999885559082031
"Unser Ziel: Leben, Arbeiten und Wirtschaften hat spätestens 2045 keine negativen Auswirkungen mehr auf unser Klima",neutral,0.9967910647392273
"Die Energieversorgung Deutschlands basiert dann vollständig auf erneuerbaren Energien, unsere Gebäude werden effizient mit erneuerbaren Energien beheizt",neutral,0.9999877214431763
"Unsere Industrie ist auf den Weltmärkten weiterhin führend, gerade weil sie CO 2-neutral produziert und Technologien exportiert, die die klimaneutrale Welt von morgen braucht",neutral,0.9994581341743469
So sichern wir die Arbeitsplätze für die Zukunft und erreichen gleichzeitig unsere ökologischen Ziele,neutral,0.9999850988388062
Klimaschutz ist die soziale Aufgabe der nächsten Jahrzehnte,neutral,0.9999904632568359
"Um in Deutschland bis spätestens 2045 treibhausgasneutral leben, arbeiten und wirtschaften zu können, werden wir dafür sorgen, dass wir unseren Strom spätestens bis zum Jahr 2040 vollständig aus erneuerbaren Energien beziehen",neutral,0.9999774694442749
"Unser Strombedarf wird in den kommenden Jahren und Jahrzehnten deutlich steigen, weil wir anstatt fossiler Energieträger deutlich mehr Strom im Verkehr und der Industrie einsetzen werden",neutral,0.9999737739562988
Allein bis 2030 brauchen wir jährlich ungefähr 10 tWh Strom zusätzlichdas entspricht dem Stromverbrauch von Hamburg,neutral,0.97613924741745
Wir brauchen deshalb ein Jahrzehnt des entschlossenen Ausbaus der erneuerbaren Energien,neutral,0.9999899864196777
"Dafür müssen jetzt die richtigen Entscheidungen getroffen werden: Beim Ausbau der erneuerbaren Energien und der Digitalisierung der Stromnetze, bei der Steigerung der Energieeffizienz, beim Aufbau von Speichertechnologien und einer Wasserstoffproduktion sowie eines Transportnetzes, bei Investitionen in klimafreundliche Produktionsprozesse in der Industrie, bei der Modernisierung von Wohngebäuden, Fabriken und Schulen",neutral,0.9999914169311523
Erneuerbarer Strom wird in allen Sektoren eingesetzt,neutral,0.9999833106994629
"Dort, wo eine direkte Elektrifizierung nicht sinnvoll ist, werden wir große Mengen Wasserstoff aus erneuerbaren Energien benötigen",neutral,0.9999852180480957
Wasserstoff stößt bei der Verbrennung keinerlei Treibhausgase aus und ist gut speicherbar,neutral,0.9999552965164185
Er ist reichlich vorhanden und lässt sich durch die Aufspaltung von Wasser in Sauerstoff und Wasserstoff erzeugen,neutral,0.9999915361404419
Ohne sauberen Wasserstoff in großindustriell hergestelltem Maßstab ist Klimaneutralität nicht zu erreichen,neutral,0.9996730089187622
"Wir brauchen mehr Tempo beim Ausbau der Stromnetze, Bahnstrecken, Wasserstoffleitungen und Ladesäulen für Elektroautos",neutral,0.9904215335845947
Der Ausbau dieser Infrastrukturen muss dem Bedarf vorausgehen,neutral,0.9997835755348206
Unsere Planungen für den Aufbau einer nachhaltigen Infrastruktur müssen über das Jahr 2025 hinausreichen,neutral,0.9999802112579346
"Der massive Ausbau der erneuerbaren Energien und die Beteiligung der Bürgerinnen vor Ort, beispielsweise durch Energiegenossenschaften, werden das Herzstück unserer Klimaschutzund Energiepolitik",neutral,0.9999915361404419
"In einem Zukunftspakt zwischen Bund, Ländern, Kommunen und kommunalen Spitzenverbänden vereinbaren wir verbindliche Ausbauziele für erneuerbare Energien wie Sonne, Wind und Geothermie",neutral,0.9999898672103882
"Damit die Energiewende vor Ort zur Win-Win-Situation für alle wird, laden wir Bürgerinnen und Gemeinden zum Mitmachen ein, indem wir Mieterstrom und gemeinschaftliche Eigenversorgung stärken, kommunale Beteiligungsmodelle ausweiten und nachhaltige Stromanleihen auflegen",neutral,0.9999915361404419
"Uns ist ebenso klar, dass wir Verantwortung für die Zukunft der Menschen in den Branchen und Regionen tragen",neutral,0.9999901056289673
"Es gilt, was wir beschlossen haben: Strukturhilfen für die vom Ausstieg betroffenen Bergbauregionen, aber auch darüber hinaus",neutral,0.9999911785125732
Die verlässliche Unterstützung beim Aufbau neuer Wertschöpfung und zukunftsfähiger Arbeitsplätze hat oberste Prioritätebenso die Wiedernutzbarmachung und Nachsorge bergbaulicher Flächen,neutral,0.9999904632568359
"Wir wollen dafür sorgen, dass alle dazu geeigneten Dächer eine Solaranlage bekommen",neutral,0.9994650483131409
"In einem ersten Schritt sorgen wir dafür, dass auf öffentlichen Gebäuden und gewerblichen Neubauten Solar-Strom erzeugt wird",neutral,0.9999912977218628
"Unser Ziel ist eine Solaranlage auf jedem Supermarkt, jeder Schule und jedem Rathaus",neutral,0.9956674575805664
Wir werden innovative Formen der erneuerbaren Stromerzeugung wie integrierte Photovoltaik in der Gebäudehülle und auf landwirtschaftlichen Flächen gezielt fördern und neue strategische Energiepartnerschaften aufbauen,neutral,0.9999912977218628
Mit dem Umstieg auf erneuerbare Energien müssen wir Energie zugleich effizienter nutzen,neutral,0.9999889135360718
Wir werden die Energieeffizienzziele undstandards weiterentwickeln,neutral,0.999988317489624
Seit Anfang 2021 gilt im Zuge des nationalen Emissionshandels ein CO 2-Preis,neutral,0.9999914169311523
"In Kombination mit anderen Maßnahmen wie dem Umweltbonus beim Kauf eines Elektroautos oder Förderprogrammen zum Heizungstausch sorgt er dafür, dass klimafreundliche Alternativen attraktiver werden",neutral,0.9999914169311523
"Um den Einsatz erneuerbarer Energien im Verkehr und der Gebäudewärme zu unterstützen („Sektorenkopplung“), werden wir die EEG-Umlage in der bestehenden Form bis 2025 abschaffen und aus dem Bundeshaushalt finanzieren",neutral,0.9999911785125732
Dazu dienen auch die Einnahmen aus der CO 2-Bepreisung,neutral,0.9999904632568359
"Diese Maßnahme leistet auch einen Beitrag zur sozial gerechten Finanzierung der Energiewende, weil dadurch die Stromrechnung deutlich sinkt",neutral,0.9999914169311523
"Wir werden dafür sorgen, dass Bürgerinnen mit niedrigen Einkommen nicht ins Hintertreffen geraten",neutral,0.999977707862854
Mit dem Ansteigen des CO 2-Preises werden wir für weitere sozial gerechte Ausgleichsmaßnahmen sorgen,neutral,0.9999748468399048
Einen Pro-Kopf-Bonus werden wir prüfen,neutral,0.9932408332824707
Auch der Gebäudesektor muss schrittweise CO 2-neutral werden,neutral,0.9999867677688599
Mit dem CO 2-Preis wollen wir vor allem Investitionen lenken und Vermieterinnen zur Modernisierung motivieren,neutral,0.9984549283981323
Gerade im Bestands-Mietwohnungsbau gibt es noch viel zu tun,neutral,0.9999681711196899
"Wir haben das Ziel, dass bis 2030 fünf Millionen Häuser über innovative Heizund Energiesysteme (z.B",neutral,0.9999911785125732
Wärmepumpen) versorgt werden,neutral,0.9878524541854858
"Wir werden gesetzliche Regelungen schaffen, dass der CO 2-Preis von den Vermieterinnen getragen wird",neutral,0.9999808073043823
Dabei orientieren wir uns am Ziel der Warmmieten-Neutralität,neutral,0.9999897480010986
Zugleich werden wir Investitionen in Wärmenetze und Quartierskonzepte staatlich fördern,neutral,0.9999912977218628
Wir werden mit einer langfristig angelegten Industriestrategie Planungssicherheit für den sozialökologischen Umbau unserer Wirtschaft schaffen,neutral,0.9999836683273315
Diese Industriestrategie wird in Verbindung mit dem European Green Deal in eine gesamteuropäische Lösung eingebettet sein,neutral,0.9999915361404419
Den Umstieg auf klimaschonende Produktionsprozesse werden wir durch direkte Investitionsförderung staatlich unterstützen und die derzeitigen höheren Kosten von klimaschonenden Technologien ausgleichen; klimaund umweltschädliche Subventionen werden wir abbauen,neutral,0.999990701675415
Wir werden einen Markt für umweltfreundliche Ausgangsmaterialien schaffen,neutral,0.9976654052734375
Die öffentliche Hand als großer Bauherr von Straßen und Gebäuden wird bis 2030 schrittweise immer mehr und ab 2030 ausschließlich klimaneutrale Grundmaterialien für Bauten beschaffen,neutral,0.9999912977218628
Wir werden unsere Industrien sichern und die Verlagerung von Produktion und Emissionen ins Ausland durch maßgeschneiderte Instrumente unattraktiver machen,neutral,0.9999873638153076
"Außerdem werden wir dafür sorgen, dass für Unternehmen, die im internationalen Wettbewerb stehen, auch der Industriestrompreis wettbewerbsfähig ist",neutral,0.9999915361404419
Mit Ressourcen werden wir nicht länger verschwenderisch umgehen,neutral,0.9638563990592957
Wir werden unsere Wirtschaft zur Kreislaufwirtschaft umbauen,neutral,0.9994489550590515
"Die Menge an Abfall, die wir in Deutschland produzieren, muss deutlich weniger werden",neutral,0.9521195888519287
"Neben dem Recycling werden wir ein Rohstoffsicherungskonzept erarbeiten, um eine sichere Lieferung der für die umweltfreundliche Produktion nötigen Rohstoffe zu gewährleisten",neutral,0.9999915361404419
Wir werden Schlüsselindustrien auf ihrem Weg zur Klimaneutralität unterstützen und konkrete Transformationsziele entwickeln und fördern,neutral,0.9999910593032837
"Wir werden Deutschland bis 2030 zum Leitmarkt für Wasserstofftechnologien machen – für die klimaneutrale Erzeugung von Stahl, für CO 2-arme PKWs, LKWs und den Schiffsund Flugverkehr",neutral,0.9999549388885498
2.2,positive,0.8471217751502991
