Section,Sentiment,Score
3.5.  Füreinander einstehen   .................... >36,negative,0.96965092420578
3.6  Bezahlbares Wohnen  ...................... >37,neutral,0.9927088022232056
3.7.  Gut aufwachsen  ......................... >39,positive,0.9438270926475525
3.8.  Gleichstellung verwirklichen  ................ >42,neutral,0.9798189401626587
3.9.  Zusammen leben  ......................... >45,neutral,0.46494436264038086
3.10. Demokratie stärken  ....................... >47,neutral,0.95745849609375
3.11. Kultur fördern   ........................... >48,neutral,0.999482274055481
3.12. Einander besser verstehen  .................. >50,negative,0.8811257481575012
3.13.  Sicher leben  ............................. >51,negative,0.5122736692428589
"3.14.    Gesundheitsschutz, Jugendschutz und Ent krimi  -  ",neutral,0.9998922348022461
na lisierung bestimmen unsere Drogenpolitik  ... >52,neutral,0.9905604720115662
3.15. Natur respektieren   ....................... >52,neutral,0.9980778694152832
4.0.  Souveränes Europa in der Welt  .............. >55,neutral,0.993026852607727
4.1.  Solidarität stärken  ........................ >55,negative,0.7224249839782715
4.2.  Sozial-ökologisch wirtschaften  .............. >56,neutral,0.9998125433921814
4.3.  Demokratie erweitern  ..................... >58,negative,0.6612472534179688
4.4.  Europäische Nachbarschaften pflegen  ......... >59,neutral,0.999966025352478
4.5.  Frieden sichern  ........................... >61,neutral,0.9998953342437744
"5.0.   Zukunft, Respekt und ein solidarisches Europa –  ",neutral,0.9898965358734131
Leitgedanken für ein neues Jahrzehnt   ........ >65 ,neutral,0.9985778331756592
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 1Seite >3,negative,0.756544291973114
SPD-Parteivorstand 20211.0. Zukunft. Respekt. Europa.,neutral,0.9980214834213257
"Am Anfang des dritten Jahrzehnts des 21. Jahrhunderts stehen wir in Deutschland, Europa und ",neutral,0.9999784231185913
der Welt vor gewaltigen Aufgaben. Dabei hat die Corona-Krise drängende Fragen unserer Zeit teils ,neutral,0.9999725818634033
"überlagert, teils stärker in den Fokus gerückt:",negative,0.9875310063362122
"Gelingt es uns, die Arbeit und den Wohlstand von morgen zu sichern und für Vollbeschäftigung zu ",neutral,0.9999791383743286
"sorgen? Oder finden wir uns damit ab, dass Menschen ohne Arbeit bleiben? ",neutral,0.9978228807449341
"Überwinden wir die wachsende Ungleichheit? Oder nehmen wir es hin, dass wenige sich die ",neutral,0.9998507499694824
"höchsten Einkommen und die besten Perspektiven sichern, aber die Lasten und Risiken auf den ",neutral,0.9999908208847046
"Schultern derer liegen, die sich nicht wehren können? ",neutral,0.9940729737281799
"Wird es uns gelingen, unser Leben und Wirtschaften so zu verändern, dass wir den menschenge-",neutral,0.9998477697372437
machten Klimawandel aufhalten? ,negative,0.8499867916107178
Nehmen wir die Gestaltung des digitalen Wandels als demokratische Gesellschaft selbst in die ,neutral,0.9999880790710449
"Hand oder bleibt es dabei, dass die Entwicklung der digitalen Welt von wenigen Technologiekon-",neutral,0.9999912977218628
zernen diktiert wird? ,neutral,0.9973974227905273
"Sorgen wir für gleiche Teilhabe und mehr Zusammenhalt? Oder nehmen wir es hin, dass unsere ",neutral,0.9814925789833069
"Gesellschaft immer weiter auseinanderdriftet, so dass Populisten und Nationalisten leichtes Spiel ",neutral,0.9948893785476685
haben? ,positive,0.7389218211174011
Das neue Jahrzehnt beginnt mit der Herausforderung der Corona-Pandemie. Für viele Bürger*in-,neutral,0.9999910593032837
nen und Unternehmen bedeutet diese Krise harte Einschränkungen. Umso bemerkenswerter ist ,neutral,0.9999881982803345
"die Bereitschaft, Solidarität zu üben, um uns alle zu schützen und dafür auch Einschnitte in die ",neutral,0.9998964071273804
persönliche Freiheit zu akzeptieren. ,neutral,0.9835525751113892
"Die nächsten Monate werden uns die Rückkehr in eine neue Normalität ermöglichen, die die Be-",neutral,0.9999744892120361
schränkungen des öffentlichen und des privaten Lebens Zug um Zug überwindet. Doch auch dann ,neutral,0.9960504174232483
wird uns Corona noch begleiten. Vieles wird anders. Die Erfahrung dieser Krise wird sich ins kollek -,neutral,0.9951574206352234
tive Gedächtnis einschreiben. ,neutral,0.9935198426246643
"Wir alle haben erfahren, dass nichts eine persönliche Begegnung auf Dauer ersetzen kann. Wir ha-",neutral,0.9873167276382446
"ben aber auch gelernt, wie wir digital zusammenarbeiten und kommunizieren können. Außerdem ",neutral,0.9999887943267822
"haben mittlerweile alle erkannt, wie unabdingbar die Arbeit vieler Menschen für unser tägliches ",neutral,0.790259838104248
"Leben und Überleben ist, die aber bisher nicht die Wertschätzung und schon gar nicht die Bezah-",neutral,0.9998769760131836
"lung und Sicherheit bekommen, die sie verdienen. Es hat sich eindringlich bestätigt, dass Familien ",negative,0.8130298852920532
"auf eine krisenfeste, verlässliche Infrastruktur an Bildung, Betreuung und Angeboten der Kinder- ",neutral,0.997520387172699
und Jugendarbeit angewiesen sind.,neutral,0.9971541166305542
"Um die Krise zu überwinden, braucht es gemeinsame Anstrengungen. Daraus kann neuer Mut ",neutral,0.9999905824661255
"wachsen, mit dem wir die großen Aufgaben unserer Zeit zuversichtlich angehen können. Wir ",neutral,0.9969325065612793
"wollen sichern und ausbauen, was wir erarbeitet haben, wir wollen den Klimawandel bewältigen, ",neutral,0.9692372679710388
"die Arbeit von morgen schaffen, Chancen und Lasten gerecht verteilen, die Gesellschaft zusam-",neutral,0.9999330043792725
"menhalten und der Gefahr ihrer Spaltung begegnen. Wir Sozialdemokrat*innen sind entschlossen, ",neutral,0.9996470212936401
diese Aufgaben zu bewältigen. ,neutral,0.9970518350601196
"Die meisten Bürger*innen in unserem Land eint das Bedürfnis nach Respekt, Zusammenhalt und ",neutral,0.9998677968978882
"Zuversicht für eine gute, sichere Zukunft in Deutschland und Europa. Diese Zuversicht entsteht ",neutral,0.9923151135444641
"aus dem Vertrauen, Einfluss darauf nehmen zu können, wohin sich unser Leben, wohin sich unsere ",neutral,0.999944806098938
"Gesellschaft entwickelt. Immer mehr Bürger*innen wollen mitbestimmen, in welche Richtung ",neutral,0.9878491163253784
wir gehen werden. Spürbar ist das in dem gewachsenen Bewusstsein um die ökologische Verant -,neutral,0.9999344348907471
"wortung, in der dringenden Sorge um den schwindenden Zusammenhalt oder in der wachsenden ",neutral,0.9999040365219116
Kritik an Ungleichheit in unserer Gesellschaft. ,neutral,0.9990608096122742
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 1Seite >4,negative,0.8606095314025879
"SPD-Parteivorstand 2021In der Corona-Krise wird einmal mehr überaus deutlich, dass Gewinnmaximierung und Kosten-",neutral,0.9999749660491943
"minimierung nicht das Maß aller Dinge sein dürfen. In der Wirtschaft, im Gesundhei tssystem, im ",neutral,0.9995279312133789
"Bildungssystem, der Justiz und anderen wichtigen Bereichen wurde zu viel „auf Kante genäht“ . Aber unsere ",neutral,0.9950674772262573
Gesellschaft ist stabil – auch unter widrigen Umständen und in krisenhaften Situationen. Wir müssen alles ,neutral,0.9904594421386719
"dransetzen, dass es so bleibt. Die Stabilität verdanken wir der beeindruckenden Solidarität und den demo-",neutral,0.9833731651306152
kratischen Grundwerten unserer Gesellschaft. Neue Akzeptanz und neue Begeisterung sowie neuer Respekt ,neutral,0.9994164705276489
für demokratische Institutionen entstehen durch mehr Transparenz und Beteiligung. ,neutral,0.9999910593032837
Für den Zusammenhalt unserer Gesellschaft ist der Respekt vor der Verschiedenheit der Menschen und ihrer ,neutral,0.9999908208847046
"Lebensentwürfe eine der wichtigsten Grundlagen. Diese Vielfalt ist ein unschätzbarer Gewinn, und wir wer -",neutral,0.999047577381134
"den dafür sorgen, dass sie sich in allen Bereichen unserer Gesellschaft, in unseren Parlamenten und in den ",neutral,0.9999914169311523
Formaten der Beteiligung angemessen widerspiegelt. ,neutral,0.9996442794799805
Vielen in Deutschland geht es – auch im Vergleich mit anderen Ländern – wirtschaftlich gut. Aber das gilt ,neutral,0.999913215637207
"nicht für alle und es fehlt vielen die Gewissheit, dass das auch morgen so sein wird. Mit unserer Politik ",negative,0.7393288016319275
"werden wir dazu beitragen, dass die Ungleichheit überwunden wird, Sicherheit im Wandel garantiert ist und ",neutral,0.9999337196350098
neue Zuversicht entsteht.,neutral,0.9989895224571228
1.1. Zukunft sichern ,neutral,0.9592694640159607
Ein kurzer Blick in die Zukunft: Spätestens 2045 werden wir klimaneutral wirtschaften. Windkraft ,neutral,0.9990384578704834
"und Sonne sind unsere Energiequellen, unterstützt durch eine saubere Wasserstoffwirtschaft. Öf -",neutral,0.9967145919799805
"fentliche Gebäude, Schulen und Supermärkte beziehen Solarstrom, und klimafreundliches Unter -",neutral,0.9982701539993286
nehmertum wird finanziell belohnt. Wir sehen in dieser Jahrhundertaufgabe riesige Potenziale für ,neutral,0.9994088411331177
gute und sichere Arbeitsplätze. Deutschland ist erfolgreich als Exporteur umweltfreundlicher Tech-,neutral,0.9900150299072266
"nologien, weil es gelungen ist, Produktionsprozesse nachhaltig und die 20er zu einem Jahrzehnt ",neutral,0.998581051826477
der erneuerbaren Energien zu machen. ,neutral,0.9991989731788635
"Den sozial-ökologischen Umbau der Wirtschaft meistern wir, wenn wir wirtschaftlichen Erfolg zu-",neutral,0.999988317489624
"künftig nicht nur am Bruttoinlandsprodukt messen, sondern am Wohlergehen der gesamten Ge-",neutral,0.9999518394470215
sellschaft und der Natur. Wir richten unsere Politik an den Nachhaltigkeitszielen der Vereinten Na-,neutral,0.9999101161956787
tionen (SDG) aus und werden dazu die Deutsche Nachhaltigkeitsstrategie weiterentwickeln. Wenn ,neutral,0.999447762966156
"der Staat maßgebliche Impulse gibt, durch kluge Spielregeln, die soziale und technische Innovatio-",neutral,0.9999912977218628
"nen hervorbringen, durch Förderung von Wissenschaft und Forschung, durch massive und stetige ",neutral,0.9999911785125732
"Investitionen in eine moderne Infrastruktur, durch aktive Förderung der Regionen im Wandel und ",neutral,0.9999912977218628
durch Beteiligung der Bürger*innen im Allgemeinen und der Beschäftigten im Besonderen. So wer -,neutral,0.9999672174453735
den Arbeitsplätze zukunftsfähig und neue gute Arbeitsplätze geschaffen. So sichern wir Einkom-,neutral,0.9993588328361511
"men und Perspektiven für alle. Wir wollen einen neuen sozial-ökologischen Gesellschaftsvertrag, ",neutral,0.999402642250061
"der dafür sorgt, dass im Wandel niemand abgehängt wird. ",neutral,0.9999839067459106
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 1Seite >5,negative,0.8857106566429138
SPD-Parteivorstand 20211.2. Respekt erneuern ,neutral,0.9983645081520081
"Die Corona-Krise hat uns allen in Deutschland vor Augen geführt, wie sehr wir in unserem Alltag ",neutral,0.9680120944976807
"auf die Arbeit derjenigen angewiesen sind, deren Einkommen bislang oft nur knapp zum Leben ",neutral,0.9999897480010986
"reicht. Die Kassierer*innen im Supermarkt, die Busfahrer*innen, Reinigungskräfte, Pflegekräfte und ",neutral,0.9394291043281555
Erzieher*innen verdienen mehr Anerkennung – die sich auch in guten Einkommen und Arbeitsbe-,neutral,0.9999861717224121
dingungen niederschlägt. Dafür werden wir kämpfen.,neutral,0.7841246128082275
"Wie wertvoll ein funktionierender Sozialstaat ist, haben wir in der Corona-Krise erlebt. Wir be-",neutral,0.9825460910797119
"mühen uns, die wirtschaftlichen und sozialen Folgen der Krise bestmöglich durch verschiedene ",neutral,0.999956488609314
"Maßnahmen abzumildern, etwa durch ein tragfähiges Kurzarbeitergeld. Erkennbar wurde aber ",neutral,0.9999895095825195
"auch, wo wir als Gesellschaft noch viel zu tun haben. Bei der immer noch nicht vollendeten Gleich-",neutral,0.9951887130737305
"stellung von Männern und Frauen, die sich vor allem daran zeigte, dass sich viele unvermittelt in ",neutral,0.999983549118042
alte Rollenmodelle zurückversetzt gesehen haben. Auch bei der unzureichenden Absicherung von ,neutral,0.9999572038650513
"Künstler*innen und Selbstständigen, den überteuerten Wohnungen nicht nur in den Ballungszent -",neutral,0.9999855756759644
ren und der mangelnden Infrastruktur im ländlichen Raum gibt es noch viel zu tun.,neutral,0.9997444748878479
"Respekt vor der Würde aller Bürger*innen heißt für uns, dass alle ein Recht auf gleiche Verwirkli-",neutral,0.9992828965187073
"chungschancen und ein sicheres Leben haben. Eine Wohnung, ein Kita-Platz, Zugang zu kosten-",neutral,0.9999786615371704
"loser Bildung, Mobilität, Kultur, Sport, einen schnellen Internetanschluss, Zugang zum Wissen ",neutral,0.9988345503807068
"dieser Welt, verlässliche digitale Dienste für eine aktive Zivilgesellschaft, Gesundheitsversorgung, ",neutral,0.9998681545257568
"Mitbestimmung im Arbeitsleben, eine sichere Rente, gute Pflege im Alter, das sind für uns soziale ",neutral,0.9993162155151367
Grundrechte und die Voraussetzungen für die Stabilität von Familie und Gesellschaft. ,neutral,0.9999885559082031
"Wir treten für eine Gesellschaft ein, die von gegenseitigem Respekt getragen wird. Eine Gesell-",neutral,0.9999796152114868
"schaft, die, frei von Vorurteilen, alle Bürger*innen gleichermaßen respektiert. Wir schulden ein-",neutral,0.9810875058174133
"ander Respekt, egal ob eine*r studiert hat oder nicht, ob in Deutschland oder woanders, im Osten ",neutral,0.958041250705719
"oder Westen geboren, ob weiblich, männlich oder divers, ob jung oder alt, arm oder reich, ob mit ",neutral,0.999984622001648
Behinderung oder ohne. Für die Würde und Wertschätzung jeder und jedes einzelnen darf das ,neutral,0.9992852807044983
keinen Unterschied machen. Wir wollen eine Gesellschaft des Zusammenhalts und stellen uns ,neutral,0.9983627200126648
"Hass und Hetze, jedweder Art von Ausgrenzung und Diskriminierung und dem Erstarken rechtsex -",neutral,0.992026150226593
tremer Kräfte mit aller Entschiedenheit entgegen. ,neutral,0.9998730421066284
"Wir wollen gleichwertige Lebensverhältnisse in ganz Deutschland schaffen. Dazu gehört auch, ",neutral,0.9981135129928589
"die deutsche Einheit zu vollenden und das Ungleichgewicht zwischen Metropole und Peripherie, ",neutral,0.9999681711196899
"zwischen traditionellen Industrieregionen und neuen Boom-Zonen, zwischen Stadt und Land zu ",neutral,0.9999865293502808
reduzieren. Gerade hier zeigen sich die Herausforderungen großer gesellschaftlicher Transforma-,neutral,0.999984622001648
tionsprozesse und des Strukturwandels. Dabei sind der Respekt und die Anerkennung der spezi-,neutral,0.9999912977218628
"fisch ostdeutschen Lebenserfahrungen und Lebensleistungen zentral, um das Vertrauen in die ",neutral,0.9999579191207886
"Demokratie weiter zu stärken. Unser Ziel ist, die Sichtbarkeit der Ostdeutschen in allen Bereichen ",neutral,0.9951386451721191
zu erhöhen. ,negative,0.9552057981491089
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 1Seite >6,negative,0.6082765460014343
SPD-Parteivorstand 20211.3. Europa stärken ,neutral,0.9999681711196899
"Grenzenlos reisen, arbeiten, studieren oder leben. Die Europäische Union (EU) hat das Leben von ",neutral,0.9962431192398071
"Millionen von Menschen geprägt, neue Möglichkeiten und Freiheiten eröffnet und den unermess-",neutral,0.9995855689048767
lichen Wert kultureller Vielfalt für unsere Gesellschaften für viele erlebbar gemacht. Sie hat ge-,neutral,0.9982095956802368
"zeigt, dass wir gemeinsam mehr erreichen können. Darauf wird es in Zukunft ganz besonders ",negative,0.7356833815574646
ankommen. ,negative,0.9610723853111267
In einem von globalem Wettbewerb geprägten Umfeld können wir unsere europäischen Werte ,neutral,0.9999871253967285
"und Interessen nur behaupten, wenn Europa nach innen geeint und nach außen handlungsfähig ",neutral,0.9996356964111328
ist. Wir wollen die Freiheit und Rechtstaatlichkeit in Europa schützen und die EU zur modernsten ,neutral,0.9977259039878845
"Demokratie der Welt machen. Wir wollen, dass Europa auch beim Klimaschutz Vorreiter wird. Wir ",neutral,0.9809201955795288
wollen ein digital souveränes Europa auf der Basis einer wertebasierten digitalen Wirtschaft. Mit ,neutral,0.9999841451644897
Investitionen in unsere gemeinsame Wirtschafts- und Innovationskraft stärken wir Europa als den ,neutral,0.9999868869781494
"modernsten, sozialsten, nachhaltigsten und wettbewerbsfähigsten Wirtschaftsraum der Welt und ",neutral,0.9986324906349182
sichern so die Grundlagen unseres Wohlstands. Damit schaffen wir die Voraussetzungen für ein ,neutral,0.9999383687973022
"souveränes Europa, das für soziale Gerechtigkeit, Wohlstand und Menschenrechte steht und sich ",neutral,0.9946550130844116
"geschlossen für eine gerechtere, friedlichere und nachhaltigere Welt einsetzt. ",neutral,0.999834418296814
Nur miteinander werden wir eine humanitäre und solidarische Flüchtlingspolitik gewährleisten. ,neutral,0.9999804496765137
"Demokratie, Freiheit und Rechtsstaatlichkeit sind das Fundament unserer Gemeinschaft. Wir wer -",neutral,0.9995459914207458
"den es nicht zulassen, dass nationalistischer Hass und populistische Hetze Europa spalten. ",neutral,0.9958028197288513
Wir meinen es ernst mit der europäischen Solidarität. Wir haben zu Beginn der Pandemie schnell ,neutral,0.9923209547996521
und kraftvoll gehandelt und den größten Wiederaufbaufonds der Geschichte der Europäischen ,neutral,0.9999889135360718
"Union auf den Weg gebracht – eine Solidarleistung, die die sozialen Folgen der Corona-Krise ab -",neutral,0.9998251795768738
mildert und die gleichzeitig den sozial-ökologischen Wandel vorantreibt und Innovationen fördert. ,neutral,0.9999681711196899
Europa bekommt dafür weltweite Anerkennung. Auf dieser Basis wollen wir neues Vertrauen in ,neutral,0.999924898147583
Europa aufbauen und eine wirtschaftliche und politische Spaltung der EU verhindern. ,neutral,0.9999889135360718
1.4. Zusammenhalt wählen ,neutral,0.959572434425354
Wir haben vieles erreicht in der Regierungskoalition. Die Erfolge tragen eine erkennbar sozial-,neutral,0.9853537082672119
demokratische Handschrift. Dazu zählen die Verlängerung und die Erhöhung des Kurzarbeiter -,neutral,0.9999908208847046
"gelds, der Corona-Kinderbonus und die Erhöhung des Kinderzuschlags sowie mehr Geld für den ",neutral,0.9997171759605408
"Kita-Ausbau, die Ausgestaltung des Corona-Konjunkturpakets mit den Schwerpunkten der wirt -",neutral,0.9999865293502808
"schaftlichen Stabilisierung, der sozialen Sicherung und der ökologischen Transformation, dazu die ",neutral,0.999983549118042
deutliche Einschränkung von Werkvertrags- und Leiharbeit in der Fleischindustrie. Wir haben die ,neutral,0.9987199306488037
"Grundrente, die Mindestausbildungsvergütung, die Brückenteilzeit und die Abschaffung des Soli-",neutral,0.9999910593032837
Zuschlags für niedrige und mittlere Einkommen durchgesetzt. ,neutral,0.9999440908432007
"Bei der anstehenden Bundestagswahl geht es um Richtungsfragen. Es gibt die, die den Sozialstaat ",neutral,0.9988076686859131
abbauen und Sozialleistungen kürzen wollen. Ihnen setzen wir das Konzept für einen Sozialstaat ,neutral,0.9997544884681702
"entgegen, der es allen ermöglicht, den Wandel zu meistern und kommenden Krisen zu trotzen. ",neutral,0.9999791383743286
"Denen, die gegen die Krise ansparen wollen und alle Lebensbereiche den Gesetzen des Marktes ",neutral,0.999987006187439
"unterwerfen wollen, setzen wir zentrale Zukunftsmissionen mit konkreten Investitionsschwer -",neutral,0.9997907280921936
punkten entgegen. ,negative,0.47465386986732483
"Für unser Streben nach mehr gegenseitigem Respekt in Deutschland, Europa und der Welt werben ",neutral,0.9964632391929626
wir mit diesem Programm. ,neutral,0.888215959072113
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 2,negative,0.9116194248199463
Seite >8,neutral,0.9936822652816772
SPD-Parteivorstand 2021 ,neutral,0.9997257590293884
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 2,negative,0.9116194248199463
2.0. Eine lebenswerte Zukunft,neutral,0.9956066012382507
"Wir sehen viel Gutes. Wir sehen auch vieles, das man besser machen kann. Wir sehen aber auch ",positive,0.9981212019920349
"Entwicklungen, die geändert oder gestoppt werden müssen, um eine gute Zukunft möglich zu ",neutral,0.9999579191207886
"machen. Deshalb werden wir in der Welt von morgen unseren Wohlstand sichern, erhalten und ",neutral,0.9956355690956116
"ausbauen und zugleich das Klima und die Umwelt schützen. Wir werden ermöglichen, dass alle ",neutral,0.999840259552002
Bürger*innen sicher leben und sich entfalten können.,neutral,0.9924091100692749
"Viele Bürger*innen haben den Eindruck, dass staatliches Handeln oft einem Reparaturbetrieb ",neutral,0.9999904632568359
"gleicht. Mal wird da an einer Schraube gedreht, mal an einer anderen. Dieses politische “Klein-",negative,0.9163488149642944
Klein” überwinden wir. Für uns geht es um die Bewältigung von Zukunftsaufgaben.,neutral,0.9984000325202942
"Daher benennen wir vier Zukunftsmissionen, die für uns eine zentrale Bedeutung haben. Das gilt ",neutral,0.9999070167541504
"für den Kampf gegen den Klimawandel, für die Zukunft der Mobilität, für die Digitalisierung und ",neutral,0.9999779462814331
"für das Gesundheitssystem. Wir werden diese vier Zukunftsmissionen anpacken, um die Wirt -",neutral,0.988796591758728
"schaft zu modernisieren, High-Tech in den Schlüsselbranchen zu fördern, unsere Lebensgrundla-",neutral,0.9805065393447876
gen zu erhalten und die Arbeitsplätze der Zukunft zu schaffen.,neutral,0.999725878238678
Die Umsetzung dieser Missionen braucht ein hohes Niveau öffentlicher Investitionen und eine ,neutral,0.9999874830245972
sozial-ökologisch ausgerichtete Wirtschafts- und Finanzpolitik. Wir werden diese Missionen im Zu-,neutral,0.9980119466781616
"sammenwirken mit Gewerkschaften, Wissenschaft, Wirtschaft und Zivilgesellschaft voranbringen ",neutral,0.9999902248382568
"und den klimafreundlichen Infrastrukturausbau auf Grundlage eines neuen, gesamtgesellschaft -",neutral,0.9999431371688843
lichen Infrastrukturkonsenses gestalten. Darin zeigt sich unser Anspruch eines modernen und ,neutral,0.9999774694442749
kooperativen Regierens.,negative,0.7251090407371521
2.1. Zukunftsmission I.  ,negative,0.7054760456085205
Klimaneutrales Deutschland,positive,0.9724695682525635
"Den Klimawandel zu stoppen, ist eine Menschheitsaufgabe. Unsere Politik richtet sich nach dem ",neutral,0.9944710731506348
"Klimaabkommen von Paris: Wir müssen die globale Erderwärmung auf möglichst 1,5 Grad Celsius ",neutral,0.9988248944282532
"begrenzen. Darum haben wir uns zum Ziel gesetzt, in Deutschland bis spätestens 2045 komplett ",neutral,0.9983494281768799
"klimaneutral zu sein. Mit dem Klimaschutzgesetz haben wir dafür gesorgt, dass das Klimaab -",neutral,0.9865671992301941
kommen konkret wird: Es bietet einen wirkungsvollen Kontrollmechanismus zur Erreichung der ,neutral,0.9999912977218628
Klimaziele. Dementsprechend werden wir im Einklang mit den europäischen Klimazielen unser ,neutral,0.999678373336792
Minderungsziel für 2030 deutlich (auf 65 %) anheben; auch für 2040 werden wir ein Minderungs-,neutral,0.998293936252594
ziel festschreiben (88 %).,negative,0.7008353471755981
"Es kommt jetzt darauf an, die Ziele in praktische Politik umzusetzen. Der Ausstieg aus der Atom-",neutral,0.9999798536300659
energie ist Ende nächsten Jahres bereits vollzogen. Auch der Kohleausstieg ist beschlossene Sache. ,neutral,0.9999769926071167
"Dabei gilt, je schneller der Ausbau der Stromerzeugung aus erneuerbaren Energien erfolgt und je ",neutral,0.9999915361404419
"schneller die nötigen Stromleitungen und Verteilnetze gebaut werden, desto eher kann auf fossile ",neutral,0.9999686479568481
Energieträger verzichtet werden. Wir haben in dieser Wahlperiode den Ausstieg aufs Gleis gesetzt ,neutral,0.9995361566543579
"und ihn mit umfassenden Strukturhilfen verbunden, die wir zügig umsetzen wollen. Das sind his-",neutral,0.9966318011283875
"torische Entscheidungen. Unser Arbeitsmarkt hat eine starke industrielle Basis, die aus dem Um-",neutral,0.9999562501907349
bau noch stärker hervorgehen kann – wenn wir gezielt in Infrastruktur und Innovationen investie-,neutral,0.9995549321174622
ren. So wird unsere Zukunftsmission „klimaneutrales Deutschland“ zum Jobmotor. Auch werden ,neutral,0.9971457123756409
"wir – nicht nur im Rahmen unserer Klimapolitik – die Grundlagen dafür schaffen, dass alle bei der ",neutral,0.991684079170227
"Bewältigung des Klimawandels mit anpacken können, alle von den Chancen profitieren und nicht ",neutral,0.9999891519546509
"diejenigen das Nachsehen haben, die den geringsten Einfluss auf ihre CO2-Bilanz haben. ",neutral,0.9999828338623047
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 2,negative,0.9116194248199463
Seite >9,neutral,0.9964851140975952
SPD-Parteivorstand 2021 ,neutral,0.9997257590293884
Das Zukunftsprogramm der SPD,neutral,0.9984480142593384
Kapitel 2,negative,0.9116194248199463
"Unser Ziel: Leben, Arbeiten und Wirtschaften hat spätestens 2045 keine negativen Auswirkungen ",neutral,0.9973723888397217
mehr auf unser Klima. Die Energieversorgung Deutschlands basiert dann vollständig auf erneu-,neutral,0.9999487400054932
"erbaren Energien, unsere Gebäude werden effizient mit erneuerbaren Energien beheizt. Unsere ",neutral,0.9963622689247131
"Industrie ist auf den Weltmärkten weiterhin führend, gerade weil sie CO2-neutral produziert ",neutral,0.9999737739562988
"und Technologien exportiert, die die klimaneutrale Welt von morgen braucht. So sichern wir die ",neutral,0.9999281167984009
Arbeitsplätze für die Zukunft und erreichen gleichzeitig unsere ökologischen Ziele. Klimaschutz ist ,neutral,0.9999018907546997
die soziale Aufgabe der nächsten Jahrzehnte.,neutral,0.9999901056289673
"Um in Deutschland bis spätestens 2045 treibhausgasneutral leben, arbeiten und wirtschaften ",neutral,0.9999868869781494
"zu können, werden wir dafür sorgen, dass wir unseren Strom spätestens bis zum Jahr 2040 voll-",neutral,0.9940245747566223
ständig aus erneuerbaren Energien beziehen. Unser Strombedarf wird in den kommenden Jahren ,negative,0.9930944442749023
"und Jahrzehnten deutlich steigen, weil wir anstatt fossiler Energieträger deutlich mehr Strom im ",neutral,0.9999699592590332
Verkehr und der Industrie einsetzen werden. Allein bis 2030 brauchen wir jährlich ungefähr 10 ,neutral,0.9999896287918091
tWh Strom zusätzlich - das entspricht dem Stromverbrauch von Hamburg. Wir brauchen deshalb ,negative,0.9390547275543213
