Section,Sentiment,Score
Wir haben in der unionsgeführten Bundesregierung vieles err eicht. Unsere Politik für 15 ,neutral,0.9654296040534973
"Wachstum und solide Finanzen hat die Grundlage dafür geschaffen, dass wir in der Pande- 16 ",neutral,0.99931800365448
"mie umfassend handeln konnten: zum Schutz der Bürgerinnen und B ürger vor dem Virus, 17 ",neutral,0.9999903440475464
für die Impfstoffrevolution und umfassende Hilfen für Betriebe und  Beschäftigte. Das ist 18 ,neutral,0.9999876022338867
"nicht selbstverständlich und nicht garantiert. Erfolg ist kein Sc hicksal, sondern das Ergebnis 19 ",neutral,0.9887422323226929
harter Arbeit.  20 ,neutral,0.9945397973060608
"Unsere Richtung ist klar: Wir wollen den Wandel gestalten, damit  Deutschland an der Spitze 21 ",neutral,0.9791040420532227
bleibt. Aber unsere Vorstellung ist: Sicherheit im Wandel. Wir wollen stark aus de r Krise 22 ,neutral,0.991218626499176
"kommen und eine neue Dynamik schaffen. Eine Dynamik, die Wirtsch aft und Klimaschutz 23 ",neutral,0.9999113082885742
"voranbringt, Arbeitsplätze sichert und neue schafft, Familie n unterstützt und eine modern e 24 ",neutral,0.9984766840934753
"Arbeitswelt gestaltet. Dabei stürmen wir nicht blind ins Morgen, sondern halten Maß und 25 ",neutral,0.9993724226951599
Mitte. 26 ,neutral,0.9909466505050659
"Das bedeutet auch: Wir werden nichts versprechen, was wir nicht ein halten können. Durch 27 ",neutral,0.9970360994338989
die hohen Ausgaben zur Bekämpfung der Pandemie sind die fina nziellen Spielräume des 28 ,neutral,0.9999914169311523
Staates deutlich eingeschränkt. Neue Schulden oder Steuererhöhun gen wären aber der fal- 29 ,neutral,0.9988337159156799
"sche Weg. Wir setzen auf wirtschaftliches Wachstum, das unserem Staat finanz ielle Spiel- 30 ",neutral,0.999646782875061
räume eröffnet. Diese Spielräume wollen wir für die finanzwirksamen Vor haben dieses Pro- 31 ,neutral,0.9945460557937622
gramms nutzen.   32 ,positive,0.8941811919212341
Wir brauchen auch einen Neustart im Verhältnis zwischen Staat und Bürger. Der Staat muss 33 ,neutral,0.9997485280036926
sich nach der Pandemie wieder deutlich zurückziehen und de n Bürgerinnen und Bürgern 34 ,neutral,0.9999485015869141
"sowie den Unternehmen mehr Freiraum lassen. Wir müssen aufhören, jedes Problem bis ins 35 ",negative,0.9590591192245483
Detail zu regeln oder mit mehr Geld lösen zu wollen. Wir wollen einen  verlässlichen und 36 ,neutral,0.9802054166793823
modernen Staat.  37 ,neutral,0.9653701186180115
"Unser Ziel ist, so schnell wie möglich wieder zurück zu einer Normalit ät zu gelangen, die 38 ",neutral,0.9947931170463562
uns Liebgewonnenes und Vermisstes zurückgibt und in der wir kl ug das Morgen gestalten. 39 ,neutral,0.9781296253204346
"Wir wollen, dass Deutschland eine starke Heimat bleibt, in der möglich st viele Menschen 40 Seite 5 von 139 nach ihrem persönlichen Glück streben können. Wir wollen eine Gesel lschaft, die zusam- 41 ",neutral,0.9989489912986755
"menhält und Einsatz belohnt, Aufstieg ermöglicht und die diej enigen schützt, die sich nicht 42 ",neutral,0.9982833862304688
"selbst helfen können. Wir wollen ein modernes Deutschland, das an morge n denkt, heute 43 ",neutral,0.992573618888855
"handelt und gemeinsam ganz Großes weiterwachsen lässt: wirtschaftliche  Stärke, konse- 44 ",neutral,0.9999442100524902
quenten Klimaschutz und soziale Sicherheit. Deshalb soll Deutschland de utlich vor Mitte 45 ,neutral,0.9956638216972351
des Jahrhunderts eine klimaneutrale Industrienation werden. Und  gemeinsam mit unseren 46 ,neutral,0.9999884366989136
"europäischen Freunden wollen wir dafür sorgen, dass Deutschland und die EU weltpolitik- 47 ",neutral,0.9949260950088501
fähiger werden.  48 ,neutral,0.982222318649292
"Wir haben für diese Aufgabe die richtigen Werte und Pri nzipien: Vernunft statt Ideologie, 49 ",neutral,0.999885082244873
"Innovationen statt Verbote, Soziale Marktwirtschaft statt sozialistisch er Umverteilung , 50 ",neutral,0.9985677003860474
"Chancen statt Ängste, Respekt statt Bevormundung für Familien, chri stliches Menschenbild 51 ",neutral,0.9959964752197266
und gesellschaftliche Vielfalt statt vorgefertigter Lebensentwür fe für jeden Einzelnen. Wir 52 ,neutral,0.9937060475349426
spielen vermeintliche Gegensätze und unterschiedliche Gruppen nic ht gegeneinander aus. 53 ,neutral,0.9988252520561218
Wir verbinden sie. Weil wir wissen: Gerade in einer indivi dualisierten Gesellschaft ist es 54 ,neutral,0.9285532832145691
"wichtig, dass wir bei den großen Fragen in eine gemeinsame Richtung ge hen, dass jeder die 55 ",positive,0.5952783823013306
"Gewissheit hat, Teil eines Ganzen zu sein – ob jung oder alt, ob auf dem Land oder in der 56 ",neutral,0.9995026588439941
"Stadt, ob Arbeitnehmer oder Arbeitgeber. Zusammenhalt ist für uns Ausdruck von Verant- 57 ",neutral,0.9993752837181091
wortung – gegenüber den Bürgerinnen und Bürgern unseres Landes ebenso wie  gegenüber 58 ,neutral,0.9993942975997925
unserer Umwelt und den zukünftigen Generationen. Jeder von uns ist  Teil dieser Verant- 59 ,neutral,0.9997894167900085
"wortungsgemeinschaft, Teil einer Nation und einer Europäischen U nion mit gemeinsamer 60 ",neutral,0.9999785423278809
"Kultur, gemeinsamer Geschichte, gemeinsamen Werten, gemeinsamen Zielen  und einer ge- 61 ",neutral,0.9999902248382568
meinsamen Zukunft. 62 ,positive,0.6105495095252991
  63 Seite 6 von 139 1. Neue Verantwortung Deutschlands in der Welt – aus Überzeugung für 64 ,neutral,0.9999899864196777
"Frieden, Freiheit und Menschenrechte 65 ",neutral,0.9988623857498169
 66 ,positive,0.9621930718421936
"Unser Unions-Versprechen: Wir arbeiten für ein weltoffenes Deutschland, das in einem Bündnis 67 ",neutral,0.9970855116844177
von Demokratien gemeinsam mit unseren transatlantischen und europäischen Partnern die glo- 68 ,neutral,0.999984860420227
"balen Herausforderungen gestaltet. Unser Ziel heißt: Sicherheit und Frieden, Freiheit und Woh l- 69 ",neutral,0.9971074461936951
"stand für die Menschen in Deutschland. Das Modernisierungsjahrzehnt, mit dem wir Deutsch- 70 ",neutral,0.997721254825592
"land weltpolitikfähig machen, kann nur mit neuer außenpolitischer Stärke gelingen. 71 ",neutral,0.9848403334617615
"Die Pandemie hat uns erneut gezeigt, wie vernetzt unsere Welt ist. Weder das Coronavirus noch  72 ",neutral,0.9901418089866638
der Klimawandel oder die digitale Transformation machen an Grenzen halt. Wir können die gro- 73 ,neutral,0.9989365935325623
"ßen weltweiten Menschheitsaufgaben nur lösen, wenn wir sie gemeinsam global anpacken. Es 74 ",neutral,0.9912124276161194
"ist in unserem eigenen Interesse, dass wir international mehr Verantwortung übernehmen. 75 ",neutral,0.9923139214515686
Die Bedingungen dafür haben sich gravierend verändert: Wir befinden uns inmitten eines welt- 76 ,neutral,0.9977684020996094
weiten Epochenwechsels. Die große wirtschaftliche Dynamik in Asien und der Aufstieg Chinas 77 ,neutral,0.9999911785125732
verändern das internationale Machtgefüge. Wir erleben die Missachtung des Völkerrechts und 78 ,neutral,0.9999428987503052
"Regelbrüche durch bedeutende Staaten des internationalen Systems, und wir sehen, dass sich 79 ",neutral,0.9999760389328003
"weltweit populistische Strömungen ausbreiten, auch in demokratischen Staaten. Hinzu kommt: 80 ",neutral,0.9999914169311523
"Neue Technologien bestimmen nicht nur unseren Alltag, sondern sind auch ein relev anter Faktor 81 ",neutral,0.9999344348907471
der internationalen Politik.  82 ,neutral,0.9995368719100952
"Es reicht nicht, auf Krisen nur zu reagieren. Daher werden wir eine Sicherheitsarchitektur schaf - 83 ",neutral,0.9854780435562134
"fen, die bessere Koordinierung und einen vorausschauenden strategischen Ansatz möglich 84 ",negative,0.8719172477722168
macht. Die Grundlage unseres weltweiten politischen Handelns ist und bleibt dabei das christli- 85 ,neutral,0.9999791383743286
"che Menschenbild. Wir bekennen uns dazu, dass Deutschland aktiv zur internationalen Krisen- 86 ",neutral,0.9886683821678162
"bewältigung und zur Gestaltung der Weltordnung beiträgt - in der Europäischen Union, der 87 ",neutral,0.999990701675415
"NATO, den Vereinten Nationen und weiteren internationalen Organisationen. 88 ",neutral,0.9999790191650391
 89 ,positive,0.95347660779953
1.1. Stärkung der werte- und regelbasierten internationalen Ordnung 90 ,neutral,0.9998565912246704
Bündnis der Demokratien schmieden 91 ,neutral,0.9999464750289917
Demokratien und autoritäre Staaten ringen um den globalen Gestaltungsanspr uch im 21. 92 ,neutral,0.9999812841415405
"Jahrhundert. Es geht um den Fortbestand unserer freiheitlich- demokratischen Ordnung, die 93 ",neutral,0.9999895095825195
autoritäre Staaten in Frage stellen und zu destabilisieren versuch en. Aus dieser Systemri- 94 ,neutral,0.9997373223304749
"valität ergeben sich für uns die Verpflichtung und der A nspruch, die internationale regel- 95 ",neutral,0.9999879598617554
"und wertebasierte Ordnung wieder zu stärken. Denn sie ist Voraussetzu ng dafür, dass wir 96 ",neutral,0.9990999698638916
"in Sicherheit und Frieden, Freiheit und Wohlstand leben können.  Wir wollen, dass Deutsch- 97 ",neutral,0.9964489936828613
land und Europa gestärkt aus dieser Herausforderung hervorgehen – gemeinsam mit den 98 ,neutral,0.9999915361404419
USA und zugleich auf eigene Fähigkeiten bedacht. 99 ,neutral,0.9950026869773865
• Dafür müssen wir gemeinsam die Zusammenarbeit mit unseren transatlant ischen Part- 100 ,neutral,0.9999767541885376
"nern wieder ausbauen und neue handlungsfähige Strukturen mit unser en weltweiten de- 101 Seite 7 von 139 mokratischen Partnern entwickeln, gerade im indo-pazifischen Raum und  in Lateiname- 102 ",neutral,0.9999827146530151
rika. Dieses Bündnis der Demokratien muss prägenden Einfluss auf die globa le Ordnung 103 ,neutral,0.9999786615371704
"nehmen, insbesondere in der Klima-, Handels-, Digital- und Sicherheitspolit ik. 104 ",neutral,0.9999862909317017
• Dabei leitet uns der Gedanke der Freiheit und der unantastbaren  Würde des Menschen. 105 ,neutral,0.9999912977218628
"Deshalb setzen wir uns für Frieden, Freiheit und Sicherheit,  für die Wahrung der Men- 106 ",neutral,0.9999277591705322
"schenrechte, für die Einhaltung und Weiterentwicklung des V ölkerrechts, für nachhal- 107 ",neutral,0.9999842643737793
tige Entwicklung sowie den freien und fairen Welthandel ein. 108 ,neutral,0.9999457597732544
• In unserem außenpolitischen Handeln suchen wir stets die internat ionale Partnerschaft 109 ,neutral,0.9999833106994629
und den multilateralen Ansatz. Die Vereinten Nationen (VN) und ihre Organisationen 110 ,neutral,0.9999898672103882
alleine können die universelle Gültigkeit ihrer Grundsätze und  Ziele beanspruchen. Die 111 ,neutral,0.9999905824661255
Vereinten Nationen sind und bleiben daher grundlegend für di e internationale Ordnung 112 ,neutral,0.999988317489624
und die Bewältigung internationaler Herausforderungen. Sie müssen daher  entschei- 113 ,neutral,0.99998939037323
dungs- und handlungsfähiger werden.  114 ,neutral,0.9999494552612305
 115 ,positive,0.9667609333992004
Universelle Geltung der Menschenrechte durchsetzen 116 ,neutral,0.9999618530273438
"Die Menschenrechte gelten universell, sind unteilbar und unveräuß erlich. Dem Versuch au- 117 ",neutral,0.9998557567596436
"toritärer Staaten, diesen Konsens aufzuweichen, treten wir entschieden en tgegen. 118 ",neutral,0.9999638795852661
"• Hierfür wollen wir die Menschenrechtsmechanismen stärken. Kinder, Men schen mit Be- 119 ",neutral,0.9999902248382568
hinderungen oder Flüchtlinge sind dabei besonders schutzbedürftig.  120 ,neutral,0.9999874830245972
• Wir wollen auch dem Menschenrecht auf Religionsfreiheit weltweit Gel tung verschaffen 121 ,neutral,0.9997943043708801
und die kritische Lage religiöser Minderheiten verbessern. Insbeson dere werden wir uns 122 ,neutral,0.9981176853179932
weiterhin beharrlich für verfolgte Christen einsetzen. 123 ,neutral,0.9997351765632629
 124 ,positive,0.9299389123916626
1.2. Deutschland als Stabilitätsanker in der globalen Welt 125 ,neutral,0.9999575614929199
Deutschland muss als stärkste Wirtschaftsnation Europas eine führen de außen- und sicher- 126 ,neutral,0.9999657869338989
"heitspolitische Rolle einnehmen. Wir müssen mehr als bisher bere it sein, zusammen mit 127 ",neutral,0.9999656677246094
unseren Verbündeten und Partnern unter Wahrung der völkerre chtlichen und unserer ver- 128 ,neutral,0.9999821186065674
"fassungsrechtlichen Vorgaben alle Instrumente unserer Außen-, Verte idigungs- und Ent- 129 ",neutral,0.9999891519546509
"wicklungspolitik anzuwenden – auch militärische, wenn dies nötig ist.  130 ",neutral,0.9999691247940063
• Wir wollen einen stärkeren strategischen Ansatz in der Außen- und Si cherheitspolitik in 131 ,neutral,0.9998781681060791
"einer regelmäßig vorzulegenden nationalen Sicherheitsstrategie bün deln, die parlamen- 132 ",neutral,0.9999908208847046
tarisch erörtert wird. 133 ,neutral,0.9998968839645386
• Wir müssen die Vernetzung der Sicherheit auch in unserer Regier ung abbilden. Daher 134 ,neutral,0.998971700668335
"wollen wir im Bundeskanzleramt einen Nationalen Sicherheitsrat schaf fen, der außen- 135 ",neutral,0.9959734082221985
"und sicherheitspolitische Koordinierung, strategische Vorausschau und nachrichten- 136 ",neutral,0.9942043423652649
dienstliche Erkenntnisse des Bundes und der Länder zusammenführt. 137 ,neutral,0.9999619722366333
• Wir werden die politischen Stiftungen weiterhin angemessen fin anziell ausstatten. Sie 138 ,neutral,0.9950692653656006
"leisten einen wesentlichen Beitrag zur politischen Bildung, z ur Studienförderung und zur 139 Seite 8 von 139 wissenschaftlichen Forschung sowie im internationalen Bereich zur Stä rkung der Demo- 140 ",neutral,0.9999911785125732
"kratie, der Zivilgesellschaft und der Entwicklungszusammenarbeit.  141 ",neutral,0.9999899864196777
 142 ,positive,0.9058130383491516
1.3. Aufbruch für die transatlantische Partnerschaft 143 ,neutral,0.99997878074646
Beziehungen zu Amerika stärken  144 ,neutral,0.9999568462371826
Die USA sind unser wichtigster weltpolitischer Partner. Mit Präsident  Joe Biden verbinden 145 ,neutral,0.9996416568756104
wir die Chance eines neuen Aufbruchs für die transatlantisch e Partnerschaft. Nur in enger 146 ,neutral,0.9965887069702148
"Abstimmung werden wir gestaltende Impulse in der Klima-, Handels-, Wissenschafts- und 147 ",neutral,0.9999891519546509
"Technologiepolitik setzen können. Unser Ziel muss sein, gemeinsam den Gegnern  der Frei- 148 ",neutral,0.9999643564224243
"heit zu trotzen, globale Standards zu setzen und unseren technologis chen Vorsprung zu 149 ",neutral,0.9964829683303833
wahren und auszubauen. Hierzu ist eine weitere Vertiefung unse rer Handels- und Wissen- 150 ,neutral,0.9999890327453613
schaftsbeziehungen unabdingbar.  151 ,neutral,0.9797102212905884
"• Unser Ziel ist ein umfassender transatlantischer Wirtschafts- , Handels- und Zukunfts- 152 ",neutral,0.999987006187439
"raum. Um die Technologieführerschaft des wertegebundenen Westens  zu bewahren, 153 ",neutral,0.9999878406524658
müssen wir unsere Spitzenforschung und Produktanwendung eng abstimmen. 154 ,neutral,0.9940302968025208
• Wir wollen zudem die gemeinsame Bekämpfung der Organisierten Kri minalität und des 155 ,neutral,0.9999649524688721
Terrorismus intensivieren sowie klimaaußenpolitisch mit den USA eng zu sammenarbei- 156 ,neutral,0.991413950920105
ten. 157 ,positive,0.9193171262741089
• Auch mit Kanada sowie den demokratisch gefestigten Staaten Lateinamer ikas und der 158 ,neutral,0.9999914169311523
Karibik wollen wir enger kooperieren. 159 ,neutral,0.9311062693595886
• Den Austausch mit den USA auf gesellschaftlicher Ebene wollen wir deutli ch ausbauen. 160 ,neutral,0.9978622794151306
Wir wissen: Völkerverständigung beginnt bei persönlichen Freundschafte n und muss im- 161 ,neutral,0.9986950755119324
mer wieder neu wachsen in jeder Generation. Deshalb wollen wir e in deutsch-amerika- 162 ,neutral,0.9913601279258728
nisches Jugendwerk einrichten und das erfolgreiche Jugendaustauschpr ogramm (Parla- 163 ,neutral,0.9998513460159302
mentarisches Patenschaftsprogramm) des Bundestages mehr als verdoppeln.  164 ,neutral,0.9960590600967407
 165 ,positive,0.9638176560401917
Die NATO als Wertegemeinschaft und Sicherheitsbündnis begreifen 166 ,neutral,0.9999866485595703
Die NATO ist das Rückgrat der euroatlantischen Sicherheit. Garant iert wird diese Sicherheit 167 ,neutral,0.9999909400939941
"durch die nukleare Teilhabe, die Beistandsklausel für den Bündnisfal l und die Präsenz ame- 168 ",neutral,0.9999910593032837
rikanischer Soldaten in Europa.  169 ,neutral,0.9999724626541138
"• Solange es Staaten mit Atomwaffen gibt, die unsere Wertegemeinsc haft aktiv herausfor- 170 ",neutral,0.999123752117157
"dern, braucht Europa weiterhin den nuklearen Schutzschirm der USA u nd bleibt die deut- 171 ",neutral,0.9993993043899536
sche Beteiligung an der nuklearen Teilhabe im Rahmen der NATO ein wichtiger Bestand- 172 ,neutral,0.9999876022338867
"teil einer glaubwürdigen Abschreckung im Bündnis. Wir stehen da für, dass Deutschland 173 ",neutral,0.9998689889907837
sich entschlossen zu r Fortsetzung seiner nuklearen Teilhabe innerhalb der NATO be- 174 ,neutral,0.9999910593032837
kennt und die notwendigen Mittel dafür bereitstellt. 175 ,neutral,0.9684417843818665
"• Es muss Europas Anspruch sein, als gleichberechtigter Partner gemein sam mit den USA 176 ",neutral,0.9999879598617554
"für Freiheit, Frieden und Demokratie in der Welt einzustehen . Dazu gehört, dass wir 177 ",neutral,0.9999758005142212
mehr Verantwortung im Verbund mit unseren Bündnispartnern übernehmen müssen – 178 Seite 9 von 139 sowohl bei robusten Einsätzen als auch bei Friedensmissionen und der Ent wicklungszu- 179 ,neutral,0.9999898672103882
sammenarbeit vor Ort.  180 ,neutral,0.9991581439971924
• Wir wollen den europäischen Pfeiler in der NATO stärken. Deutschla nd wird im Moder- 181 ,neutral,0.9980422258377075
nisierungsjahrzehnt einen wichtigen Beitrag zur Umsetzung des Kon zeptes „NATO 182 ,neutral,0.9999895095825195
2030“ und zur Ausrichtung der NATO für die nächste Generation le isten.  Wir Europäer 183 ,neutral,0.9999639987945557
müssen stärker als bisher für Stabilität in unserer Nachbarschaft So rge tragen und für 184 ,neutral,0.9998382329940796
eine faire Lastenverteilung eintreten. Wir bekennen uns ex plizit zum 2%-Ziel der NATO. 185 ,neutral,0.9985218644142151
 186 ,neutral,0.9812245965003967
Rüstungskontrolle und Abrüstung voranbringen 187 ,neutral,0.9998237490653992
"Unsere langfristige Vision ist eine Welt, in der nukleare Waffen  als Abschreckung nicht 188 ",neutral,0.995081901550293
mehr nötig sind. Wir drängen daher auf mehr Dynamik in der Rüstungskon trolle und Abrüs- 189 ,neutral,0.9920378923416138
"tung und unterstützen neue Initiativen, die zu mehr Sicherheit be itragen. 190 ",neutral,0.9999043941497803
