anwohner,1
anzahl,1
anzeige,1
anzubieten,1
anzurechnen,1
anzusiedeln,1
anzuwenden,1
app,2
apple,1
apps,2
aq,1
ar,2
arbeit,6
arbeite,1
arbeiten,8
arbeitgeber,1
arbeitneh,1
arbeitnehme,1
arbeitnehmer,2
arbeits,1
arbeitsbedingungen,1
arbeitsformen,1
arbeitsfähiges,1
arbeitsleben,2
arbeitslose,1
arbeitsmarkt,1
arbeitsmarktes,1
arbeitsplätze,7
arbeitsrech,1
arbeitsregelungen,1
arbeitsteilung,1
arbeitsuchende,1
arbeitsund,1
arbeitswelt,1
art,1
arten,1
arum,1
arzneimittelagentur,1
arzneimitteln,2
as,1
asien,1
ass,1
assgenauen,1
assistenzund,1
astruktur,1
asyl,2
asyla,1
asylanträgen,1
asylrechts,1
asylund,1
asylverfahren,1
asylverfahrensrichtlinie,1
atinnen,1
atsächlichen,1
attacken,1
attackiert,1
attraktiv,1
attraktive,3
attraktiven,3
attraktiver,1
atz,1
au,5
auc,2
audiovi,1
auen,2
aufbau,4
aufbauen,6
aufbaut,1
aufbruch,1
aufenthaltserlaubnisse,1
aufenthaltsund,1
auffindbar,1
aufgabe,3
aufgaben,2
aufgabengerechte,1
aufgeben,1
aufgeklärt,1
aufgelegt,1
aufgeschlossen,1
aufgestelltes,1
aufgestockt,1
aufgeze,1
aufgezeichnet,1
aufgezeigt,1
aufgrund,3
aufholen,1
aufklärung,1
auflegen,1
aufmerksa,1
aufmerksam,1
aufmerksamkeit,1
aufnahme,3
aufnehmen,1
aufs,1
aufseiten,1
aufstellen,2
aufstieg,4
aufstiegs,1
aufstiegsversprechen,2
aufsuchen,2
auftrag,1
auftragsspitzen,1
auftreten,2
aufträge,1
aufwachsen,1
aufwand,2
aufzeig,1
aufzubauen,1
aufzusetzen,1
aufzuzeigen,1
aum,1
ausbau,4
ausbauen,12
ausbeutet,1
ausbild,1
ausbilden,2
ausbildung,5
ausbildungsfähigkeit,1
ausbildungssystem,1
ausdruck,2
ausdrücklich,1
ausge,1
ausgebaut,1
ausgeben,1
ausgegeben,1
ausgeglichene,1
ausgehandelt,1
ausgehend,1
ausgelesen,1
ausgerichtet,1
ausgestalten,1
ausgestattete,1
ausgewertet,1
ausgewogene,1
ausgewählte,1
ausgewählten,1
ausgleich,2
ausgründungen,1
ausland,3
auslandseinsätzen,1
auslandsschulen,1
auslegung,1
ausleuchten,1
ausländischen,1
ausnahmen,1
ausre,1
ausreichen,1
ausreichend,1
ausreisepflichten,1
ausreisepflichtiger,1
ausric,1
ausrollen,1
ausrüstung,1
ausschreibungen,1
aussiedler,1
ausstat,1
ausstatten,2
ausstattung,3
ausstieg,2
ausstoß,1
austausch,1
austauschen,1
austritt,1
austrocknen,1
ausund,4
auswei,1
ausweisen,1
ausweiten,5
ausweiterung,1
ausweitung,1
auswirkungen,1
auszubauen,2
auszugleichen,1
auszuräumen,1
auszustat,1
auszusteigen,1
auszuweisen,2
automat,1
automatisch,1
automatisie,2
automatisierten,1
automobilhersteller,1
autoritäre,1
autos,1
auß,1
außen,1
außendeichbau,1
außengrenzen,2
außenpolitischen,1
außer,1
außerdem,2
außergewöhnlichen,1
aßstab,1
ba,1
bafög,3
bahn,1
bahnverkehrswegebau,1
balance,2
bale,1
ban,1
bandbreite,1
banden,2
bankenund,1
bankenunion,1
baren,1
barrierefreie,2
basierenden,1
basis,3
bau,3
bauantrag,1
bauen,3
bauland,1
baulandmobilisierungsgesetz,1
baumarten,1
baurechts,1
baustein,2
baustil,1
bauund,1
be,11
beachten,1
beantragen,1
beantragt,1
beantragung,1
bearbeitet,1
beaufsichtigung,1
bedarf,2
bedarfsfall,1
bedarfsgemeinschaften,1
bedarfsger,1
bedarfsgerechten,1
bedarfsgerechtes,1
bedarfshalte,1
bedenken,1
bedeuten,1
bedeutende,1
bedeutung,6
bedingen,1
bedingungen,5
bedroht,1
bedrohung,2
bedürfen,1
bedürfnissen,1
beeindruckende,1
befinden,1
befragungen,1
befreien,4
befristeten,1
befugnisse,1
befugnissen,1
befunde,1
befähigen,2
befördern,1
begegnen,1
begegnet,1
begegnungen,1
begeistern,1
beginnt,2
beglei,1
begleiten,1
begleitend,1
begrenzten,2
begrenzter,1
begründeten,1
begün,1
behalten,2
behandelt,1
behandlungen,1
beherrschbar,1
behinderte,1
behinderung,1
behutsam,1
behörde,1
behörden,2
behördenübergreifend,2
beiden,1
beider,1
beides,1
beihilfeund,1
beim,17
beispiel,9
beispielsweise,6
beitnehmerschutzes,1
beitr,2
beitrag,8
beitragen,2
bekennen,4
bekennt,1
bekommen,4
bekämp,1
bekämpfen,9
bekämpft,1
bekämpfung,4
belohnt,1
bemessungsgrundlage,3
ben,1
benachteiligte,1
benannten,1
beneluxstaaten,1
benutzen,1
benötigten,2
beps,1
bequemen,1
beratung,2
beratungsangeboten,2
beratungsleistungen,1
bere,3
berechtigten,1
bereic,1
bereich,7
bereiche,2
bereichen,7
bereicherung,1
bereit,2
bereits,12
bereitstellt,1
bereitzustellen,1
berichte,1
bernimmt,1
beruf,2
berufe,2
berufen,1
berufliche,2
beruflichen,4
beruflicher,1
berufsausbildung,1
berufserfahrung,1
berufsqualifizierenden,1
berufung,1
berücksichti,1
berücksichtigen,1
berücksichtigt,2
beschaffungsund,1
bescheinigung,1
beschle,1
beschleunigen,7
beschleunigt,3
beschleunigung,1
beschlossen,2
beschlossene,1
beschluss,1
beschriebenen,1
beschritten,1
beschränkende,1
beschäftige,1
beschäftigte,4
beschäftigten,4
beschäftigung,4
beseitigen,1
beson,2
besonder,1
besondere,2
besonderen,1
besonderer,1
besonders,12
besser,17
bessere,5
besseren,2
besserer,1
bestandteil,2
beste,4
bestehen,4
bestehende,5
bestehenden,3
bestelladressen,1
besten,5
besteu,1
besteuert,1
besteuerung,2
bestimmen,1
bestimmten,3
bestmögli,1
bestmöglich,1
bestmögliche,1
bestmöglichste,1
bestraft,1
bestrafung,1
besuchen,1
betei,1
beteiligen,1
beteiligte,1
beteiligung,2
beteiligungsplattformen,1
betr,1
betracht,1
betreuen,2
betreuung,1
betreuungsformen,1
betreuungsleistungen,1
betreuungsregelung,1
betreuungsund,1
betriebe,1
betrieblic,1
betrieblich,1
betriebliche,4
betrieblicher,1
betriebsrentenstärkungsgesetz,1
betriebsräte,2
betriebsvereinbarungen,1
betriebsübergaben,1
betroffenen,3
beträge,1
beurteilen,1
bevölkerung,1
bevölkerungsschutz,2
bewahren,2
bewegen,1
beweislastumkehr,1
beweissicher,1
bewerbung,1
bewirtschaftung,1
bewirtschaftungsformen,1
bewä,1
bewährt,3
bewährte,1
bewährten,2
bewährung,1
bewährungszeit,1
bewältigen,2
bezahlbar,2
bezahlte,1
bezahlter,1
bezieher,1
bieten,4
bieter,1
bil,1
bilateralen,1
bilden,2
bildet,1
bildschirm,1
bildung,14
bildungs,1
bildungschancen,1
bildungseinrichtungen,1
bildungsföderalismus,1
bildungskompetenzzentr,1
bildungsprämie,1
bildungsraums,1
bildungsund,1
binden,1
bindet,1
bindungsprämie,1
binne,1
binnengrenzen,1
binnenmarktmigration,1
binnenschifffahrt,1
binnenund,1
bio,1
biodiversität,1
biologische,3
biologischen,1
bioterrorismus,1
bioökonomie,1
bisher,4
bisherigen,2
bla,1
bleiben,9
bleibeperspektiven,1
bleiberechtsmöglichkeiten,1
bleibt,11
bli,1
blick,6
blinde,1
blockchain,2
bnisse,1
boden,2
bodycams,1
border,1
bote,1
botschaften,1
branche,2
branchen,1
branchenspezifischen,1
brandund,1
brauc,1
brauchen,26
braucht,7
breit,2
breitbandausbau,1
breite,1
breitenkultur,1
breiter,1
brennstoff,1
bringen,12
broadcasting,1
bruttonationaleinkommens,2
brückenklauseln,1
budget,1
bund,12
bundes,5
bundesamt,4
bundesamtes,1
bundesbehörden,1
bundesebene,1
bundeshaushalt,1
bundeskanzleramts,1
bundeskriminalamt,2
bundesland,1
bundesländern,4
bundesprogramm,4
bundesrat,1
bundesregie,1
bundesregierung,1
bundesstelle,1
bundestag,2
bundestages,1
bundesverwaltung,1
bundeswehr,7
bundeswehrplanungsgesetz,1
bundesweit,4
bundesweite,2
bundesweiten,2
bzw,1
börse,1
börsenplatz,1
bündel,1
bündeln,2
bündelung,1
bündnis,1
bündnisfähigke,1
bündnispartnern,1
bündnisses,1
bürge,3
bürger,9
bürgerbeteiligung,1
bürgergesellschaft,1
bürgeridentität,1
bürgerinnen,6
bürgerli,1
bürgerliche,1
bürgerschaftlichen,1
bürgerschaftliches,2
bürgerwissenschaftlerinnen,1
büro,1
bürokratie,4
bürokratieinten,1
bürokratieärmer,1
bürokratische,2
campus,1
carbon,2
ccu,1
ccus,1
cdu,1
cell,1
ceta,1
ch,4
champions,1
chance,3
chancen,4
chancengleichheit,2
chancenund,1
change,1
che,3
chemische,2
chen,3
cherheit,1
chern,2
chin,1
china,3
chinas,3
chkeiten,3
christliche,1
christlichen,1
christliches,1
cht,1
chtlichen,1
citizen,1
ck,1
clanfamilien,1
clanmitglieder,1
clans,4
clean,1
clickund,1
cluster,1
co,2
co2,7
co2bilanz,1
commerce,1
computer,1
contact,1
contracts,1
cookie,1
coro,1
corona,2
coronavirus,1
crowdworking,1
csu,1
curricula,1
cyber,2
cyberraum,5
cybersicherheit,1
dabei,26
dadu,1
dadurch,3
dafür,39
daher,20
dar,1
daran,1
darauf,9
daraus,2
dards,1
darf,5
darlehen,1
darlehens,1
darüber,8
dasei,1
daseinsvorsorge,1
dat,1
data,1
daten,6
dateninfr,1
datenoder,1
datenschutz,3
datensicherheit,1
datenträger,1
datenunion,1
dauerhaft,2
dauerhaften,1
dauern,1
dauerrecht,1
davon,4
ddr,1
de,13
deal,2
deals,1
definieren,1
definiert,1
definition,1
defizite,1
defizitverfahren,1
dekarbonisierung,2
demografischen,1
demokr,1
demokrat,1
demokraten,1
demokratie,5
demokratiefeindlichkeit,1
demokratien,2
demokratisch,2
demokratische,3
demokratischen,1
demokratisches,1
denen,6
denken,1
dennoch,1
denstraße,1
deren,7
derheiten,1
derjenigen,1
derprogramm,1
ders,1
deshal,1
deshalb,25
design,1
destabilisieren,1
desto,2
detail,1
deut,2
deutlich,8
deutliche,1
deutsc,3
deutsch,1
deutsche,8
deutschen,8
deutscher,1
deutschla,1
deutschland,51
deutschlands,5
deutschlandund,1
deutschlandweit,1
devise,1
dezentral,1
di,11
diabetes,1
diag,1
dialog,2
didaktischen,1
diejenigen,3
dienbruchfreie,1
dienst,7
dienste,1
dienstes,1
dienstleister,1
dienstleistern,1
dienstleistungen,2
dienstreisen,1
dient,1
dieseart,1
difference,1
differenzierten,1
dig,1
digit,1
digital,5
digitalbotschafter,1
digitalbotschafterinnen,1
digitale,16
digitalen,11
digitaler,3
digitales,1
digitalisier,1
digitalisieru,1
digitalisierung,4
digitalpolitischen,1
digitalund,1
digt,1
diktatur,1
dingungen,1
direkt,3
dische,1
discovereu,1
diskriminierungsfreie,1
diversen,1
dizinprodukte,1
dokumentat,1
dokumentieren,1
doping,1
dor,2
dordnung,1
dorf,2
drauflegen,1
drei,3
dreiklang,1
dringend,2
dritte,1
drittstaat,1
drittstaaten,2
drittstaatsangehörige,1
drogenschmuggler,1
drogenund,1
drohne,1
droht,1
druck,1
duale,2
dualisierten,1
duldet,1
dungsforschung,1
durchbr,1
durchgehende,1
durchgese,1
durchgesetzt,2
durchlässigkeit,1
durchset,1
durchsetzen,1
durchsetzung,1
durchsuchun,2
durchzusetzen,1
dy,1
dynamik,4
dynamische,1
dynamischen,1
dörfer,1
dörfern,2
dürf,1
dürfen,4
dürre,1
ebe,1
ebene,11
ebenen,3
ebenfalls,4
ebenso,7
echnischen,1
echnisches,1
echt,1
echte,5
echten,2
echtzeitinformationen,1
eckel,1
eckend,1
eduzieren,1
ees,1
effektiv,2
effizient,2
effiziente,1
effizienten,2
effizienter,3
effizienzgewinnung,1
effizienzsteigerung,1
efördern,1
eg,1
egal,2
egisch,1
egulär,1
ehegattensplitting,1
ehemalige,1
ehemaligen,1
ehen,1
eher,1
ehmen,1
ehmenssteuerreform,1
ehrenamt,2
ehrenamtlich,2
ehrenamtliche,1
ehrenamtlicher,1
ehrenamtliches,1
ehrgeiz,1
ehrgeizigen,1
ei,9
eichzeitig,1
eigene,3
eigenen,6
eigener,2
eigenheim,1
eigeninitiativen,1
eigeninteressen,1
eigens,1
eigenständigkeit,1
eiheit,1
eim,1
einander,1
einbezug,1
einbindung,1
einbrecher,1
einbrechern,1
einbringen,1
einbrüc,1
eindämmung,1
einerseits,1
einfach,5
einfache,1
einfachem,1
einfachen,1
einfacher,6
einführen,3
einführung,4
eingeführte,1
eingehalten,1
eingehen,1
eingeleitet,2
eingesetzt,5
eingestuft,1
eingliederungshilfen,1
eingliederungsman,1
eingreifen,2
eingriffe,2
einhaltung,1
einheitlich,1
einheitliche,2
einheitlichem,1
einheitlichen,3
einklang,1
einkommen,2
einkommensentwicklung,1
einkommensgefälle,1
einlöst,1
einmalzahlung,1
einmischt,1
einnimmt,1
einreguliert,1
einreisesperre,1
einric,1
einrichten,1
einrichtung,3
einrichtungen,2
eins,2
einsam,1
einsamkeit,3
einsatz,5
einsatzbereit,1
einsatzbereite,1
einsatzkräften,1
einsatzsituationen,1
einschließlich,1
einschränken,1
einschränkungen,1
einseitige,1
einsetzbare,1
einsetze,1
einsetzen,11
einsparen,1
einstu,1
einstufen,1
einstufun,1
einszu,1
einsätzen,2
eintritt,1
einund,1
einverständniserklärungen,1
einze,1
einzelfall,1
einzelhändler,1
einzelmaßnahmen,1
einzelne,2
einzelnen,1
einziehen,1
einzustehen,1
eit,1
eitlich,1
eiwei,1
ekommt,1
ekt,1
el,1
eld,1
elegt,1
eleistet,1
elektromobilität,1
elektronische,2
elektronischem,1
elektronischen,3
element,1
elementen,1
elle,1
ellen,1
eln,1
elt,1
eltern,2
elterngeld,2
elternzeit,1
em,3
emissionsfreie,1
emissionshand,1
emissionshandel,1
emissionsminderungen,1
empfehlungen,1
empfinden,1
empfänger,1
en,38
enalter,1
ende,1
ene,1
energie,2
energieeffizienz,3
energieprojekte,1
energiespeicher,2
energieträger,1
eng,4
engagement,2
engagements,1
engagierte,1
enge,3
engen,1
enger,6
engpässe,1
enn,1
enormen,1
enschutzrechts,1
ent,1
entbürokratisieren,1
entbürokratisierung,1
entfesselungspaket,2
entfesselungspakets,1
entfesselungsschub,1
entgegenstellen,1
entgegentreten,1
entlang,1
entlassen,1
entlastet,1
entliche,1
entscheid,1
entscheiden,2
entscheidend,1
entscheidende,3
entscheidenden,1
entscheidung,1
entscheidungen,2
entscheidungsfindung,1
entschieden,1
entschlossen,2
entschlossene,1
entschlossenes,1
entschädigung,1
entsendung,1
entsprechend,1
entsprechende,1
entsprechenden,1
entsprechender,1
entst,1
entstanden,1
entstehen,7
entsteht,3
entwic,1
entwick,1
entwickeln,12
entwickelt,3
entwickelten,1
entwicklun,1
entwicklung,12
entwicklungen,2
entwicklungsgeldern,1
entwicklungshilfe,1
entwicklungspolitik,1
entwicklungsund,2
entwicklungszusammenarbeit,2
entzogen,1
entümern,1
epidemischen,1
epochenwechsels,1
erbrennermotoren,1
erden,1
erderwärmung,1
ereit,1
erfahrene,1
erfahrung,1
erfasst,1
erfinderreichtum,1
erfolg,5
erfolgen,2
erfolgrei,1
erfolgreich,1
erfolgreiche,3
erfolgreichen,2
erfolgt,1
erforderlich,1
erforderlichen,2
erfüllen,3
erfüllt,2
erge,1
ergeben,1
ergebnis,1
ergewöhnlich,1
ergreif,1
ergreifen,1
ergä,1
ergänzend,2
ergänzende,1
ergänzung,1
erhalt,2
erhalten,6
erhin,1
erholungsfunktion,1
erhält,1
erhöhen,3
erhöhenund,1
erhöhung,1
erkannt,2
erkennbar,1
erkenntnisse,1
erknüpfung,1
erkrankt,1
erkrankte,1
erlangter,1
erleben,1
erledigen,2
erleichtern,4
erleichtert,1
erleichterungen,2
erleiden,1
ermessensspielräume,2
ermitteln,1
ermittlungen,3
ermittlungsbefugnisse,1
ermittlungsbehörden,1
ermittlungsverfahren,2
ermutigen,1
ermutigt,1
ermöglichen,6
ermöglicht,6
ernannt,1
erneuer,1
erneuerbare,1
erneut,3
ernsthafte,1
ernährung,4
ernährungsbildung,1
ernährungshilfen,1
ernährungsmitbedingten,1
erproben,2
erprobt,2
erreic,1
erreichbar,1
erreichen,7
erreicht,1
erreichte,1
erreichten,1
errichtung,1
erschweren,1
erset,1
ersetzen,1
erst,1
erstattung,1
erstattungen,1
erstehende,1
ersten,6
erstversorgung,1
ert,1
ertagesstätte,1
erteilt,1
erträg,1
erung,3
erwachsene,2
erwaltungen,1
erwartung,1
erwe,1
erweitern,1
erwerb,2
erwerben,1
erwerbstätigkeit,1
erzeugung,2
eröffnet,3
erörte,1
esa,1
eschäfte,1
esellschaft,1
esem,1
eshalb,1
essen,1
etablieren,4
etablierte,1
etappe,1
ethi,1
ethischen,1
etias,1
etwa,10
eu,20
eur,3
euro,8
europa,25
europapolitische,1
europas,6
europaweit,1
europaweite,1
europaweites,1
europe,1
europol,1
europä,2
europäisch,1
europäische,14
europäischem,1
europäischen,26
europäischer,8
eutlich,1
euund,1
euvorgaben,1
evaluieren,1
everfahren,1
evölkerungsschutz,1
existenzgründungsphase,1
existenzrecht,1
experimentierfeldern,2
experten,1
export,1
extremismus,2
extremismusund,1
extremisten,1
extremistischen,2
exzellente,1
exzellenten,1
exzellenz,1
exzellenzstrategie,1
facebook,1
facharbeiter,1
fachkräfte,5
fachkräfteeinwanderungsattachés,1
fachkräftemangel,1
fachlichenmaßstäbe,1
fachrichtung,1
fahrensituationen,1
fahrplan,1
fahrr,1
fair,1
faire,3
fairen,2
fairer,2
faktor,1
falle,1
falschangaben,1
familie,1
familien,7
familienange,1
familienerholung,1
familienland,1
familienle,1
familiennachzugs,1
familiär,1
familiäre,1
farming,1
fbi,1
fehlen,1
fehlentwickl,1
fehlt,1
feiertage,1
feiler,1
feinde,1
feindlichen,1
feld,1
fen,1
ferienfreizeiten,1
fernsehsendern,1
fertighäuser,1
fest,2
festen,1
festgelegter,1
festgestellt,1
festhalten,1
festigen,1
feststoffli,1
festzuschreiben,1
fett,1
feuchtflächen,1
feuerwehren,1
fgaben,1
filmproduktionen,1
finan,1
finanzen,1
finanziell,2
finanzielle,2
finanzieller,1
finanzieren,2
finanzierung,1
finanzierungsmodell,1
finanzierungsquellen,1
finanzmarktregulierung,1
finanzplatz,1
finanzpolit,1
finanzstandort,1
finanztransaktionsteuer,1
finanzund,1
finden,1
findet,1
firmen,1
fisch,1
fischerei,1
fit,1
flankierend,1
fle,1
flecke,1
flecken,1
flexibel,1
flexibilisierungselement,1
flexibilitätsspielräume,1
flexible,1
flexiblen,1
flexibler,1
fliegen,1
fliehen,1
fluggastrechte,1
flugtaxen,1
flugverspätung,1
flussläufen,1
fläche,1
flächen,2
flächend,1
flächendec,1
flächendeckend,1
flächendeckende,2
flächendeckenden,1
flüchtenden,1
flüchtlinge,1
flüchtlingsk,1
flüchtlingspolitik,1
flüge,1
flüsse,1
fokus,1
folgen,3
folgende,1
folgt,3
follow,1
foodtech,1
for,1
form,3
formalen,1
formate,1
formen,3
formular,1
formulieren,1
forschende,1
forscher,2
forscherinnen,1
forscheru,1
forschun,1
forschung,9
forschungserfolgen,1
forschungsinstitute,1
forschungsprogramm,1
forschungsund,1
forschungszentrum,1
forstwirtschaf,1
forstwirtschaft,1
fort,2
fortbestand,1
fortbildung,1
fortführen,1
fortgesetzt,1
fortlaufende,1
fortlaufenden,1
fortsetzen,1
fortsetzung,1
fortund,1
fortwährend,1
fr,1
frage,1
fragen,4
fragwürdige,1
frankfurt,1
frankreich,1
frauen,4
frauenhäusern,1
fraunhofer,1
frei,2
freie,2
freien,1
freier,2
freifließende,1
freiflächen,1
freih,1
freiheit,7
freiheitlich,2
freiheitlichdemokratischen,1
freiheitsstrafe,2
freiräume,2
freiräumen,1
freiwilligendienste,1
freiwilliges,1
frequenzen,1
freundsc,1
freundschafte,1
frieden,3
friedens,1
friedliches,1
frontex,1
früh,1
frühe,1
frühen,1
frühjahr,1
frühp,1
frühwarnsysteme,1
fuels,1
fundament,1
fung,2
funktion,1
funktionierende,1
funktionierenden,2
funktioniert,1
fußabdruc,1
fuße,1
fußfessel,2
fußgängerzonen,1
fußund,1
fußverkehr,2
fähigkeit,1
fähigkeiten,7
fälle,1
fällen,2
föderalen,1
föderales,1
föderalismus,3
föderalismusreform,1
för,1
förd,1
förder,2
förderbedarf,1
fördergeldern,1
fördermittel,1
fördern,29
förderprogrammen,1
fördersystem,1
fördert,1
förderung,5
fü,8
fügen,1
fühlen,2
führen,2
führende,1
führenden,3
führung,1
führungsfähigkeit,1
führungspositionen,1
ganz,9
ganze,1
ganzen,3
ganzheitlichen,1
gap,1
gara,1
garant,1
garantie,1
garantien,1
garantieren,1
garantierte,1
garantierten,2
gase,2
ge,8
geahndet,1
geben,8
geber,1
gebot,1
geboten,1
gebracht,2
gebrochen,1
geburtsurkunde,1
gebäude,1
geduldeten,1
geeig,1
geeignete,1
geeintes,1
gef,2
gefahr,2
gefahren,4
gefahrenabwehr,4
gefahrgeneigte,1
gefasst,1
gefestigten,1
gefähr,1
gefährden,2
gefährder,1
gefährderbewertung,1
gefährderlisten,1
gefährdern,1
gefährdet,2
gefährdete,1
gefährdungslagen,1
gefängnis,1
gefängnissen,1
gefördert,2
geführte,1
gegangen,1
gege,1
gegebe,1
gegeben,1
gegebenenfalls,1
gegebenheiten,1
gegenseitigkeit,1
gegensätze,1
gegenüb,1
gegenübe,1
gegenüber,2
gegliedertes,1
gegründet,1
geh,2
gehen,2
gehindert,1
geholfen,1
geht,3
gehören,2
gehört,7
geist,1
geknüpft,1
gel,1
gelangen,1
geld,5
geldautomaten,1
geldgebern,1
geldwäsche,4
gelebte,1
geleistet,1
gelingende,1
gelingt,2
gelten,4
geltung,1
gelungen,2
gelöst,1
gemacht,1
geme,2
gemei,4
gemein,1
gemeinden,1
gemeinnützigkeitsrecht,1
gemeinsa,1
gemeinsam,12
gemeinsame,15
gemeinsamen,4
gemeinsames,1
gemeinschaft,3
gemeinschaftlich,1
gemeinschaftliche,1
gemeinschaftlichen,1
gemäß,1
gen,5
genau,3
genauso,2
gene,1
genehmigt,1
genehmigungspraxis,1
genehmigungssystem,1
genehmigungsverfahren,1
generation,4
generationen,2
generationenvertrag,1
generelles,1
genfer,1
genießen,1
genommen,2
genossenschaftsbanken,1
genug,1
genutzt,4
genügend,1
geordnet,1
geostrategische,1
geplanten,1
geprüft,1
ger,3
gerade,13
gerecht,1
gerechte,1
geregelt,1
gerichte,2
gerichten,1
gerichtsbarkeit,1
gerichtsfest,1
gerichtsfesten,1
gerichtsverfahren,1
geringe,1
geringen,1
geringerer,1
geringes,1
geringqualifizierte,1
geringverdienern,1
gesamtdeutsches,1
gesamte,1
gesamten,2
gesamtgesellschaftliche,1
gesamtstaatliche,1
geschaffen,4
geschehen,1
geschicht,1
geschichte,1
geschieht,1
geschlossenheit,1
geschäftsbedingungen,1
geschützt,2
gesellschaft,10
gesellschaftliche,2
gesellschaftlichen,1
gesellschaftliches,1
gesen,1
gesetz,3
gesetzbuch,1
gesetze,2
gesetzes,1
gesetzgeber,1
gesetzgeberisch,1
gesetzgebungsverfahren,1
gesetzlich,2
gesetzlichen,3
gesetzt,1
gesichert,1
gesorgt,2
gestaffelt,1
gestal,1
gestalten,7
gestaltet,1
gestaltung,2
gestaltungen,1
gestaltungsspie,1
gesteigert,1
gestärkt,1
gestört,1
gesund,1
gesundes,1
gesundhei,1
gesundheit,3
gesundheits,1
gesundheitsbehörd,1
gesundheitsbehörden,2
gesundheitsdienst,1
gesundheitsdienstes,1
gesundheitsförderlic,1
gesundheitsgefahren,1
gesundheitskrisenagentur,1
gesundheitspolitik,1
gesundheitsschutz,2
gesundheitssicherheit,1
gesundheitsund,2
gesundheitsunion,1
gesundheitswesen,2
gesundheitswesens,1
gesunken,1
gesündere,1
getan,1
getz,1
gewahrsamseinrichtungen,1
gewalt,4
gewaltbereiten,1
gewaltverbrechen,1
gewerbliche,1
gewicht,2
gewinnen,5
gewinnkürzungen,1
gewinnverlagerungen,1
gewissheit,1
gewonnene,1
geword,1
geworden,1
gewähren,1
gewährleiste,1
gewährleisten,5
gewährleistet,2
gewässe,1
gewässerschutze,1
gewöhnlichen,1
gezeigt,3
gezielt,4
gezielte,3
gibt,6
gig,1
